used_memory,heap_memory,free_blocks,external_fragmentation,internal_fragmentation
494408,592656,73,0.936481,1472
494144,592656,73,0.936725,1472
495096,592656,72,0.935969,1480
493224,592656,72,0.937464,1480
492608,592656,73,0.937928,1480
490144,592656,74,0.939721,1480
487480,592656,74,0.941577,1480
487352,592656,74,0.941710,1456
491312,592656,74,0.938936,1456
488624,592656,75,0.940825,1456
489736,592656,75,0.940024,1456
487304,592656,74,0.941741,1456
489568,592656,74,0.940175,1456
489592,592656,73,0.940158,1456
486216,592656,73,0.942451,1456
483176,592656,74,0.944343,1456
483984,592656,73,0.943843,1472
486880,592656,72,0.942009,1472
484520,592656,72,0.943542,1472
483240,592656,72,0.944353,1472
481888,592656,72,0.945183,1472
480912,592656,72,0.945775,1472
478536,592656,73,0.947100,1472
481944,592656,72,0.945155,1512
482584,592656,71,0.944769,1528
484392,592656,71,0.943646,1528
486912,592656,71,0.942015,1528
489792,592656,70,0.940052,1552
490016,592656,69,0.939890,1560
492720,592656,69,0.937892,1560
496120,592656,69,0.935195,1560
494776,592656,70,0.936274,1560
497992,592656,69,0.933602,1592
496784,592656,69,0.934661,1592
499064,592656,69,0.932670,1592
497256,592656,70,0.934227,1592
500824,592656,69,0.931053,1624
497256,592656,70,0.934227,1592
497504,592656,69,0.934004,1608
497152,592656,70,0.934321,1584
494568,592656,70,0.936456,1584
492096,592656,71,0.938339,1584
492496,592656,70,0.938042,1584
489440,592656,70,0.940275,1584
492360,592656,70,0.938143,1584
493952,592656,69,0.936911,1616
491832,592656,70,0.938510,1616
493664,592656,70,0.937096,1616
496400,592656,70,0.934879,1616
495840,592656,71,0.935357,1592
496224,592656,70,0.935005,1640
494784,592656,70,0.936204,1640
491168,592656,71,0.938942,1640
490728,592656,72,0.939259,1640
486848,592656,73,0.941920,1640
485680,592656,73,0.942722,1616
484776,592656,74,0.943298,1608
487264,592656,74,0.941667,1608
487920,592656,73,0.941209,1640
486376,592656,74,0.942239,1624
486392,592656,73,0.942228,1624
488216,592656,73,0.940988,1624
485296,592656,73,0.914108,1600
483888,592656,74,0.915429,1600
485648,592656,73,0.913772,1600
486744,592656,72,0.912698,1608
487216,592656,71,0.912192,1648
491272,592656,71,0.907906,1648
488376,592656,72,0.910972,1648
489344,592656,72,0.909920,1648
490680,592656,71,0.908489,1656
487128,592656,72,0.912176,1656
487936,592656,71,0.911339,1680
485352,592656,72,0.913887,1680
483192,592656,73,0.915907,1680
483560,592656,72,0.915562,1688
486648,592656,71,0.912596,1712
486176,592656,71,0.913145,1672
483584,592656,72,0.915599,1672
486600,592656,71,0.912706,1696
489240,592656,71,0.909979,1696
488216,592656,72,0.911062,1672
488576,592656,72,0.910643,1672
487624,592656,73,0.911622,1664
486256,592656,73,0.913051,1640
487840,592656,73,0.911428,1640
486280,592656,74,0.912981,1640
486016,592656,75,0.913254,1624
482120,592656,75,0.916924,1624
483216,592656,75,0.915892,1624
480512,592656,75,0.918333,1624
480040,592656,76,0.918737,1624
483320,592656,75,0.915826,1640
485456,592656,74,0.913810,1656
484368,592656,75,0.914856,1640
482472,592656,75,0.916638,1640
483400,592656,74,0.915789,1648
484480,592656,73,0.914766,1672
484360,592656,72,0.892666,1664
486928,592656,71,0.889532,1680
483312,592656,72,0.893868,1680
486304,592656,72,0.890246,1680
482392,592656,72,0.894918,1680
483208,592656,72,0.893933,1680
483240,592656,71,0.893896,1680
484544,592656,71,0.892316,1680
484896,592656,71,0.891839,1680
481352,592656,72,0.895920,1680
483640,592656,72,0.893266,1680
482136,592656,71,0.895098,1680
481016,592656,70,0.896485,1648
484352,592656,70,0.892637,1648
483784,592656,71,0.893350,1608
485672,592656,71,0.891049,1608
487016,592656,71,0.889332,1608
486592,592656,72,0.889860,1608
490544,592656,72,0.884663,1608
490160,592656,72,0.885269,1592
492032,592656,72,0.882624,1592
491792,592656,73,0.882984,1576
491360,592656,74,0.883586,1576
489832,592656,74,0.885730,1576
491064,592656,74,0.883995,1576
491120,592656,73,0.883918,1576
492944,592656,72,0.881313,1600
492136,592656,73,0.882500,1576
495664,592656,72,0.877272,1592
494368,592656,72,0.879321,1584
494664,592656,71,0.878806,1632
494264,592656,71,0.879475,1632
497384,592656,70,0.874589,1672
495952,592656,71,0.876852,1672
494984,592656,71,0.878408,1672
498088,592656,71,0.873447,1672
498472,592656,70,0.872748,1712
496512,592656,70,0.875989,1712
496976,592656,70,0.875179,1712
494096,592656,71,0.879641,1688
490520,592656,71,0.884782,1688
490608,592656,70,0.884652,1696
491664,592656,69,0.883163,1720
489032,592656,68,0.886852,1720
490344,592656,68,0.885042,1720
488512,592656,68,0.887529,1720
490064,592656,68,0.885420,1720
486784,592656,69,0.889681,1704
486224,592656,69,0.890472,1672
487832,592656,69,0.888402,1672
488688,592656,69,0.887238,1672
485512,592656,69,0.891281,1672
488048,592656,69,0.888064,1672
485080,592656,68,0.891858,1672
484808,592656,69,0.892183,1672
486048,592656,68,0.890668,1688
484728,592656,69,0.892259,1688
481824,592656,68,0.895707,1688
479320,592656,68,0.898471,1688
480192,592656,68,0.897492,1688
482440,592656,68,0.894963,1688
482664,592656,67,0.894701,1696
484544,592656,67,0.892467,1696
482392,592656,68,0.894954,1696
483336,592656,68,0.893822,1696
479888,592656,69,0.897655,1696
483856,592656,69,0.893163,1696
483288,592656,69,0.893878,1696
487152,592656,69,0.889171,1696
484104,592656,70,0.892873,1696
484920,592656,69,0.891887,1712
480992,592656,70,0.896388,1712
484088,592656,70,0.892816,1712
481000,592656,70,0.896379,1712
477880,592656,71,0.899737,1672
480016,592656,70,0.897475,1688
482000,592656,70,0.895242,1688
481600,592656,71,0.895698,1680
480808,592656,72,0.896590,1664
477376,592656,72,0.900261,1664
474384,592656,71,0.883684,1664
471168,592656,72,0.887305,1632
468600,592656,72,0.890061,1632
470312,592656,72,0.888221,1632
468784,592656,73,0.889822,1632
470904,592656,73,0.887537,1632
467496,592656,74,0.891127,1592
466888,592656,75,0.891761,1568
465448,592656,76,0.893176,1568
463416,592656,77,0.895150,1528
466232,592656,76,0.892426,1552
462416,592656,77,0.896054,1552
460432,592656,77,0.897888,1552
462336,592656,77,0.896128,1552
466264,592656,76,0.892394,1552
464952,592656,76,0.893717,1552
465616,592656,75,0.893044,1584
466632,592656,75,0.891999,1584
469424,592656,75,0.889107,1584
465912,592656,75,0.892709,1584
468400,592656,75,0.890167,1584
469824,592656,74,0.888670,1600
465960,592656,75,0.892599,1600
464800,592656,76,0.893725,1600
465720,592656,76,0.892787,1600
466760,592656,76,0.891713,1600
469856,592656,76,0.888484,1600
469760,592656,77,0.888594,1592
472152,592656,77,0.885958,1592
471072,592656,77,0.887227,1560
470296,592656,77,0.888111,1560
472576,592656,77,0.885576,1560
474256,592656,77,0.883620,1560
477272,592656,77,0.879980,1560
478368,592656,77,0.878563,1560
478712,592656,76,0.878099,1584
476216,592656,76,0.881231,1584
479216,592656,76,0.877459,1584
477344,592656,77,0.879804,1584
477464,592656,76,0.879656,1584
473632,592656,76,0.884252,1584
476816,592656,76,0.880449,1584
480632,592656,75,0.875624,1584
478064,592656,74,0.879032,1584
478376,592656,73,0.878643,1584
477016,592656,74,0.880322,1584
475008,592656,74,0.882775,1584
477344,592656,74,0.879922,1584
478176,592656,73,0.878843,1624
476496,592656,73,0.880962,1624
480224,592656,73,0.876231,1624
480080,592656,74,0.876429,1616
479736,592656,74,0.876977,1584
480152,592656,73,0.876419,1600
480768,592656,72,0.875592,1616
478320,592656,73,0.878733,1616
482288,592656,73,0.873494,1616
479552,592656,74,0.877111,1616
480504,592656,73,0.875855,1632
477504,592656,73,0.879725,1632
477160,592656,73,0.880244,1600
478632,592656,73,0.878362,1600
476312,592656,74,0.881270,1552
477480,592656,74,0.879794,1552
476784,592656,75,0.880701,1504
477624,592656,75,0.879617,1504
480152,592656,75,0.876356,1504
479296,592656,76,0.877459,1504
482352,592656,76,0.873363,1504
481968,592656,77,0.873950,1456
481376,592656,77,0.874808,1456
482600,592656,77,0.873090,1456
483936,592656,77,0.871166,1456
483728,592656,76,0.871616,1440
484656,592656,76,0.870233,1440
483064,592656,77,0.872518,1408
482144,592656,77,0.873841,1408
480024,592656,78,0.876647,1408
479672,592656,78,0.877162,1408
481320,592656,78,0.874947,1408
483424,592656,78,0.872018,1408
480408,592656,79,0.876117,1384
478056,592656,79,0.854513,1384
475792,592656,78,0.857957,1384
478808,592656,77,0.853489,1408
476808,592656,76,0.856599,1408
477096,592656,75,0.856168,1416
473912,592656,75,0.860740,1416
477888,592656,75,0.855001,1416
480000,592656,75,0.851722,1416
481152,592656,75,0.849835,1416
483640,592656,75,0.845684,1416
482808,592656,76,0.847137,1376
484072,592656,76,0.844941,1376
485456,592656,76,0.842471,1376
483744,592656,76,0.845496,1376
482272,592656,77,0.847990,1344
485416,592656,77,0.842597,1344
487632,592656,77,0.838533,1344
487168,592656,78,0.839383,1344
485784,592656,78,0.841950,1344
482440,592656,79,0.847637,1344
484728,592656,79,0.843709,1344
486368,592656,79,0.840741,1344
489104,592656,79,0.835594,1344
486200,592656,80,0.840956,1344
485400,592656,80,0.842485,1328
487432,592656,80,0.838754,1328
488520,592656,79,0.836641,1376
484904,592656,80,0.843182,1376
486848,592656,80,0.839645,1376
486384,592656,79,0.840655,1376
483280,592656,79,0.846114,1376
485464,592656,79,0.842288,1376
488600,592656,79,0.836490,1376
486696,592656,79,0.840094,1376
488488,592656,79,0.836701,1376
485696,592656,79,0.841880,1376
483664,592656,79,0.845469,1376
482488,592656,80,0.847427,1376
482912,592656,79,0.846727,1376
481616,592656,79,0.848925,1376
485512,592656,79,0.842288,1376
488456,592656,79,0.836851,1376
488432,592656,79,0.836987,1376
486752,592656,78,0.840267,1368
488920,592656,78,0.836172,1368
492296,592656,78,0.829414,1368
495744,592656,78,0.821914,1368
492568,592656,77,0.803535,1328
494712,592656,77,0.798194,1328
494424,592656,78,0.798932,1320
498072,592656,78,0.789310,1320
497416,592656,79,0.791170,1288
499984,592656,79,0.783916,1288
496088,592656,80,0.794545,1288
497088,592656,80,0.791790,1288
496216,592656,79,0.794338,1288
497184,592656,79,0.791662,1288
496952,592656,80,0.792279,1288
495312,592656,80,0.796661,1288
493520,592656,80,0.801231,1288
493784,592656,79,0.800569,1296
496312,592656,79,0.794067,1296
498352,592656,78,0.788522,1328
496064,592656,78,0.794753,1328
493784,592656,78,0.800608,1328
491256,592656,78,0.806709,1328
490104,592656,78,0.809426,1328
491432,592656,77,0.806359,1352
487872,592656,78,0.814230,1352
487784,592656,79,0.814433,1344
484704,592656,78,0.820919,1344
486816,592656,77,0.816575,1384
485672,592656,77,0.819055,1360
489768,592656,77,0.810314,1360
493680,592656,76,0.801154,1400
494608,592656,75,0.798873,1400
492656,592656,75,0.803744,1392
494656,592656,75,0.798773,1392
497216,592656,75,0.792067,1392
496984,592656,76,0.792682,1392
498072,592656,76,0.789637,1392
496480,592656,77,0.793879,1392
497592,592656,77,0.790805,1392
496016,592656,77,0.795084,1392
497464,592656,77,0.791149,1392
497152,592656,77,0.792110,1392
497544,592656,76,0.791020,1408
493472,592656,77,0.801406,1408
490984,592656,77,0.807368,1408
493040,592656,77,0.802448,1408
496016,592656,77,0.794918,1408
492312,592656,77,0.804178,1408
491296,592656,78,0.806544,1408
494096,592656,78,0.799764,1408
497656,592656,77,0.790590,1408
496752,592656,77,0.793124,1408
497296,592656,76,0.791577,1448
495016,592656,76,0.797612,1448
499000,592656,76,0.786926,1448
498416,592656,76,0.788675,1448
498880,592656,75,0.787394,1448
502424,592656,75,0.776925,1448
498512,592656,76,0.788390,1408
500296,592656,76,0.783225,1408
497024,592656,77,0.792279,1408
498264,592656,77,0.788807,1408
494232,592656,77,0.799428,1408
497736,592656,77,0.790244,1408
499856,592656,77,0.784214,1408
497008,592656,77,0.792195,1408
497504,592656,76,0.790870,1408
494864,592656,77,0.797733,1408
493632,592656,77,0.800978,1376
491520,592656,77,0.806101,1376
491784,592656,76,0.805489,1376
493624,592656,76,0.800998,1376
495432,592656,76,0.796376,1376
495256,592656,76,0.796945,1376
495816,592656,76,0.795393,1376
493584,592656,77,0.800978,1376
497136,592656,77,0.791812,1376
493056,592656,78,0.802140,1376
493376,592656,77,0.801348,1384
490040,592656,78,0.809122,1384
492984,592656,78,0.802179,1384
490504,592656,79,0.807968,1384
494128,592656,79,0.799270,1384
490792,592656,78,0.766616,1384
490472,592656,79,0.767519,1376
490416,592656,79,0.767803,1376
491232,592656,78,0.765506,1392
494960,592656,78,0.754482,1392
493872,592656,79,0.757906,1344
496440,592656,79,0.749873,1344
498904,592656,78,0.741750,1360
496760,592656,78,0.748956,1360
497040,592656,77,0.748058,1360
496960,592656,77,0.748469,1360
499032,592656,77,0.741479,1360
498424,592656,77,0.743736,1344
501360,592656,77,0.733398,1344
497832,592656,78,0.745588,1328
498784,592656,78,0.742263,1328
497200,592656,77,0.747800,1328
495064,592656,77,0.754702,1312
495568,592656,76,0.753154,1312
498272,592656,76,0.744348,1312
494544,592656,77,0.756134,1312
492800,592656,77,0.761421,1312
491832,592656,77,0.764318,1312
493632,592656,76,0.758995,1360
492968,592656,76,0.761074,1360
494144,592656,75,0.757620,1360
491056,592656,76,0.766550,1336
494296,592656,76,0.757095,1336
495688,592656,76,0.752709,1336
498848,592656,76,0.742343,1336
498224,592656,76,0.744586,1336
500288,592656,75,0.737431,1376
498400,592656,76,0.743869,1376
497160,592656,77,0.747981,1360
499256,592656,77,0.740881,1360
497088,592656,77,0.748212,1360
499808,592656,77,0.738988,1360
498192,592656,77,0.744613,1360
494376,592656,78,0.756639,1360
492664,592656,77,0.761951,1360
495240,592656,77,0.754164,1360
494576,592656,78,0.756278,1328
498600,592656,78,0.743363,1328
498968,592656,77,0.742128,1328
497152,592656,78,0.748110,1328
500656,592656,78,0.736138,1328
502088,592656,78,0.730807,1328
503312,592656,78,0.726050,1328
501368,592656,79,0.733254,1328
503632,592656,79,0.724643,1328
502816,592656,80,0.727805,1312
501720,592656,81,0.731890,1304
503248,592656,81,0.726020,1304
503048,592656,81,0.726961,1304
506296,592656,81,0.713904,1304
508832,592656,81,0.702761,1304
506152,592656,82,0.714302,1304
507360,592656,82,0.709007,1304
506520,592656,83,0.712570,1304
509152,592656,82,0.700886,1352
505904,592656,82,0.715128,1352
509176,592656,82,0.700777,1352
507368,592656,81,0.679684,1352
504728,592656,80,0.692107,1352
501712,592656,81,0.704827,1328
502464,592656,80,0.701779,1328
501520,592656,81,0.705595,1328
499912,592656,81,0.712059,1328
500728,592656,80,0.708847,1344
500704,592656,81,0.708941,1344
496736,592656,81,0.723805,1344
493008,592656,81,0.736459,1344
494008,592656,81,0.733065,1344
497640,592656,81,0.720420,1344
494264,592656,81,0.732222,1344
497928,592656,81,0.719380,1344
501552,592656,81,0.705404,1344
499512,592656,82,0.713456,1312
500280,592656,81,0.710524,1312
498456,592656,81,0.717658,1288
500520,592656,81,0.709688,1288
504208,592656,81,0.694429,1288
503152,592656,82,0.698902,1288
506200,592656,82,0.685400,1288
509424,592656,82,0.669748,1288
510304,592656,82,0.665022,1288
507160,592656,82,0.680738,1288
505824,592656,82,0.687140,1280
503856,592656,83,0.695764,1280
506016,592656,83,0.686055,1280
507472,592656,83,0.679078,1280
505584,592656,83,0.688003,1280
501624,592656,84,0.704795,1280
504160,592656,84,0.694050,1280
507392,592656,84,0.679230,1280
506200,592656,85,0.684779,1280
509472,592656,85,0.668822,1280
507080,592656,86,0.680475,1280
505968,592656,86,0.685837,1280
506088,592656,85,0.685254,1288
509672,592656,85,0.667768,1288
508856,592656,84,0.672339,1288
509872,592656,83,0.667157,1304
508536,592656,84,0.673835,1304
506984,592656,85,0.681263,1304
510304,592656,85,0.664691,1304
513488,592656,85,0.647082,1304
510256,592656,85,0.664939,1304
510456,592656,84,0.663902,1304
512968,592656,84,0.650039,1304
509952,592656,84,0.666503,1304
510344,592656,83,0.664483,1304
506840,592656,84,0.681712,1304
507656,592656,83,0.677783,1320
505552,592656,84,0.687536,1320
503984,592656,84,0.694635,1320
506864,592656,84,0.681525,1320
508552,592656,84,0.673207,1320
507456,592656,84,0.678736,1320
509440,592656,84,0.668781,1320
505408,592656,83,0.688397,1320
509048,592656,83,0.670989,1320
506736,592656,84,0.682122,1320
503464,592656,85,0.696851,1272
505584,592656,85,0.687392,1272
501600,592656,86,0.704345,1272
505624,592656,86,0.745677,1272
507040,592656,86,0.740196,1272
505864,592656,87,0.744617,1272
507208,592656,87,0.739367,1272
506816,592656,88,0.740928,1256
504816,592656,88,0.748489,1256
508512,592656,88,0.734313,1256
512568,592656,88,0.782670,1256
510776,592656,89,0.788745,1256
511712,592656,89,0.785452,1256
509472,592656,90,0.792804,1256
508248,592656,90,0.796759,1256
512224,592656,90,0.847962,1256
511832,592656,91,0.848908,1256
509944,592656,90,0.853593,1224
512504,592656,90,0.847475,1224
513952,592656,90,0.843729,1224
511888,592656,91,0.848946,1184
508944,592656,92,0.855688,1184
512688,592656,92,0.846886,1184
510400,592656,91,0.852540,1184
513088,592656,91,0.846014,1184
512272,592656,92,0.848059,1168
512664,592656,91,0.847103,1168
515712,592656,91,0.839102,1168
518064,592656,90,0.832324,1208
517248,592656,90,0.834883,1192
513784,592656,91,0.844241,1192
511984,592656,91,0.848927,1144
513392,592656,91,0.845354,1144
510856,592656,92,0.851473,1144
508080,592656,92,0.857741,1144
511928,592656,91,0.849023,1160
512752,592656,90,0.847004,1168
515992,592656,90,0.838469,1168
516096,592656,89,0.838183,1168
513464,592656,89,0.845354,1120
510064,592656,89,0.853556,1120
511200,592656,88,0.850952,1120
507104,592656,89,0.859934,1120
508656,592656,89,0.856557,1120
509160,592656,88,0.855442,1128
508544,592656,88,0.856885,1128
511984,592656,88,0.848966,1128
510904,592656,88,0.851676,1104
512296,592656,88,0.848272,1104
509512,592656,89,0.854719,1104
513496,592656,89,0.845193,1104
510760,592656,90,0.851787,1104
508688,592656,90,0.856523,1104
510336,592656,90,0.852759,1104
510576,592656,89,0.852192,1112
507984,592656,89,0.858029,1104
503936,592656,90,0.866112,1104
505280,592656,90,0.863438,1104
504440,592656,90,0.865171,1096
504776,592656,89,0.864526,1096
508224,592656,89,0.857434,1096
505664,592656,88,0.862887,1096
508168,592656,87,0.857690,1128
505624,592656,86,0.863092,1128
509320,592656,86,0.855302,1128
508264,592656,87,0.857638,1104
508656,592656,86,0.856782,1112
504912,592656,87,0.864418,1112
503984,592656,87,0.866277,1112
506896,592656,87,0.860476,1112
508136,592656,87,0.857792,1112
504168,592656,87,0.865840,1112
505024,592656,87,0.864109,1112
501488,592656,87,0.870722,1112
504896,592656,87,0.864357,1112
504144,592656,88,0.865795,1112
501096,592656,89,0.871324,1112
503952,592656,88,0.866157,1112
507848,592656,88,0.858300,1112
504992,592656,89,0.864078,1112
503544,592656,89,0.866965,1088
501704,592656,89,0.870384,1088
500912,592656,90,0.871767,1088
498456,592656,90,0.875951,1088
499008,592656,89,0.875000,1120
500576,592656,89,0.872290,1120
501224,592656,88,0.871114,1152
501632,592656,87,0.870399,1152
501512,592656,88,0.870610,1152
503264,592656,88,0.867365,1152
502888,592656,88,0.868202,1120
506976,592656,88,0.860197,1120
510480,592656,88,0.852504,1120
508128,592656,89,0.857775,1080
508400,592656,88,0.857177,1088
507472,592656,89,0.859138,1088
511168,592656,89,0.850877,1088
509520,592656,90,0.854630,1088
511216,592656,90,0.850653,1088
508936,592656,91,0.855810,1088
511696,592656,90,0.849462,1112
509640,592656,90,0.854310,1112
507072,592656,90,0.859918,1112
509368,592656,90,0.854913,1112
509520,592656,89,0.854577,1112
505872,592656,89,0.862348,1112
506816,592656,89,0.860345,1112
503768,592656,88,0.866502,1112
504120,592656,87,0.865840,1112
500192,592656,88,0.872877,1112
501192,592656,88,0.871073,1112
497136,592656,89,0.877786,1112
497768,592656,89,0.876709,1112
495280,592656,89,0.880630,1112
498592,592656,89,0.875380,1112
496424,592656,90,0.878819,1112
497424,592656,90,0.877180,1112
496472,592656,90,0.878745,1112
496200,592656,91,0.879176,1104
499544,592656,91,0.873740,1104
500472,592656,90,0.872167,1104
496384,592656,90,0.878893,1104
496104,592656,90,0.879396,1104
496968,592656,90,0.877986,1104
500216,592656,90,0.872605,1104
499904,592656,90,0.873215,1104
501472,592656,90,0.870427,1104
500920,592656,91,0.871449,1072
499976,592656,91,0.873148,1072
497400,592656,90,0.877509,1072
497936,592656,89,0.876658,1072
498856,592656,89,0.875092,1072
502552,592656,89,0.868639,1072
498808,592656,88,0.875249,1072
499040,592656,87,0.874869,1072
495792,592656,87,0.880065,1072
494096,592656,87,0.882643,1072
495152,592656,87,0.881024,1072
494208,592656,87,0.882481,1072
497720,592656,87,0.877079,1072
494320,592656,87,0.882318,1072
497680,592656,87,0.877142,1072
497328,592656,88,0.877698,1072
500640,592656,88,0.872180,1072
499832,592656,88,0.873660,1056
501440,592656,88,0.870821,1056
499632,592656,89,0.873914,1056
500952,592656,88,0.871670,1056
499624,592656,89,0.873967,1032
501352,592656,89,0.870933,1032
500720,592656,89,0.872112,1032
500456,592656,90,0.872564,1032
496768,592656,91,0.878559,1032
497232,592656,90,0.877823,1040
496120,592656,90,0.879616,1040
500160,592656,90,0.873053,1040
501176,592656,90,0.871226,1040
504536,592656,90,0.865003,1040
502480,592656,91,0.868827,1040
498584,592656,90,0.875666,1040
500224,592656,90,0.872863,1040
502944,592656,89,0.868042,1056
500424,592656,90,0.872495,1056
502576,592656,90,0.868624,1056
505640,592656,90,0.862729,1056
505248,592656,91,0.863516,1048
503000,592656,92,0.867778,1048
505792,592656,91,0.862380,1080
504224,592656,91,0.865522,1080
507320,592656,91,0.859272,1080
505904,592656,91,0.862253,1080
505976,592656,90,0.862109,1080
506200,592656,89,0.861660,1080
503672,592656,89,0.866652,1080
503776,592656,88,0.866457,1080
500680,592656,89,0.872015,1080
496760,592656,89,0.878497,1080
497184,592656,88,0.877836,1080
497232,592656,87,0.877761,1080
496368,592656,88,0.879102,1080
494976,592656,88,0.881273,1080
495864,592656,88,0.879871,1080
497712,592656,88,0.876926,1080
494208,592656,88,0.882330,1080
492352,592656,88,0.885035,1080
488400,592656,87,0.890393,1080
485176,592656,87,0.894372,1080
481328,592656,88,0.898715,1064
481224,592656,89,0.898827,1064
482112,592656,89,0.897810,1064
481016,592656,90,0.898998,1064
479704,592656,90,0.900435,1064
480496,592656,89,0.899603,1064
483024,592656,88,0.896809,1104
487008,592656,88,0.892093,1104
486080,592656,88,0.893283,1096
487344,592656,88,0.891690,1096
484056,592656,88,0.895651,1096
483736,592656,89,0.896015,1096
481048,592656,89,0.899033,1096
480008,592656,90,0.900134,1096
483928,592656,89,0.895833,1112
484968,592656,88,0.894634,1112
483416,592656,88,0.896468,1112
485616,592656,88,0.893873,1112
489464,592656,87,0.889106,1120
487128,592656,88,0.892044,1120
490352,592656,87,0.887884,1168
491544,592656,87,0.886222,1168
494872,592656,87,0.881439,1168
493552,592656,87,0.883425,1168
493768,592656,86,0.883116,1168
495448,592656,86,0.880582,1168
495592,592656,85,0.880366,1168
496400,592656,85,0.879065,1168
496184,592656,86,0.879396,1168
498544,592656,85,0.875666,1176
495360,592656,85,0.880702,1176
498440,592656,84,0.875887,1192
495680,592656,85,0.880233,1168
494888,592656,86,0.881415,1168
496584,592656,86,0.878782,1168
500240,592656,86,0.872782,1168
499736,592656,86,0.873727,1160
502256,592656,86,0.869274,1160
498904,592656,87,0.875039,1152
499992,592656,86,0.873215,1160
499840,592656,87,0.873472,1160
503448,592656,87,0.867009,1160
499464,592656,88,0.874021,1160
502320,592656,87,0.869073,1160
498344,592656,87,0.875938,1160
495648,592656,87,0.880221,1160
498472,592656,86,0.875796,1168
494912,592656,86,0.881380,1168
497984,592656,86,0.876582,1168
494008,592656,85,0.826520,1168
492920,592656,84,0.829013,1168
494312,592656,84,0.825971,1168
495944,592656,84,0.822283,1168
498904,592656,84,0.815273,1168
495920,592656,85,0.822229,1168
498056,592656,85,0.817191,1168
497560,592656,86,0.818360,1168
496560,592656,86,0.820782,1168
498872,592656,86,0.815234,1168
501504,592656,86,0.808504,1168
500112,592656,86,0.812180,1168
498584,592656,86,0.816045,1168
498656,592656,85,0.815872,1168
500240,592656,85,0.811859,1168
496656,592656,86,0.820453,1168
497744,592656,86,0.817815,1168
494048,592656,87,0.826126,1168
497536,592656,87,0.818191,1168
497288,592656,87,0.818920,1152
499560,592656,87,0.813355,1152
496928,592656,87,0.819754,1152
493416,592656,87,0.784043,1152
494224,592656,87,0.781757,1152
494656,592656,86,0.780585,1152
491840,592656,87,0.788068,1128
494864,592656,87,0.779950,1128
494760,592656,88,0.780235,1128
493064,592656,88,0.784906,1128
494064,592656,88,0.782123,1128
495208,592656,88,0.778869,1128
491168,592656,88,0.789644,1128
489048,592656,88,0.794943,1128
492040,592656,88,0.787435,1128
489840,592656,88,0.793039,1128
485856,592656,88,0.802383,1128
486552,592656,87,0.800795,1144
488024,592656,87,0.797317,1144
489136,592656,87,0.794581,1144
485512,592656,87,0.803001,1144
487064,592656,87,0.799418,1144
484280,592656,88,0.805570,1144
481144,592656,89,0.812063,1144
481096,592656,90,0.812159,1144
480872,592656,91,0.812606,1144
482200,592656,90,0.809860,1176
478312,592656,91,0.817505,1176
479376,592656,91,0.815382,1176
476856,592656,92,0.820124,1176
475512,592656,92,0.822640,1176
478520,592656,92,0.817021,1176
482280,592656,92,0.809499,1176
480216,592656,92,0.813745,1176
480232,592656,91,0.813714,1176
481008,592656,90,0.812143,1192
479776,592656,90,0.814669,1192
476816,592656,90,0.820344,1192
478696,592656,90,0.816747,1192
482176,592656,90,0.809778,1192
478928,592656,90,0.816304,1192
481384,592656,90,0.811389,1192
484344,592656,89,0.805175,1216
485528,592656,89,0.802489,1216
484976,592656,89,0.803806,1216
483632,592656,90,0.806695,1216
487312,592656,90,0.798465,1216
490952,592656,90,0.789604,1216
488272,592656,90,0.796231,1216
489000,592656,89,0.794408,1256
487648,592656,90,0.797596,1256
488800,592656,90,0.794772,1256
488160,592656,91,0.796325,1240
490064,592656,91,0.791631,1240
488920,592656,91,0.794523,1240
489376,592656,90,0.793426,1240
487048,592656,90,0.799016,1240
488696,592656,90,0.795058,1240
486816,592656,90,0.799546,1240
490352,592656,90,0.791039,1240
489888,592656,91,0.792200,1232
489528,592656,92,0.793078,1232
488440,592656,92,0.795797,1232
490304,592656,92,0.791178,1232
490704,592656,91,0.790165,1240
492608,592656,91,0.785179,1240
491992,592656,91,0.786942,1224
494568,592656,91,0.779972,1224
493160,592656,91,0.783895,1224
494344,592656,91,0.780585,1224
493192,592656,91,0.783810,1224
493760,592656,90,0.782252,1240
490816,592656,90,0.790005,1240
494400,592656,90,0.780519,1240
491240,592656,90,0.788940,1240
487608,592656,89,0.797948,1240
487992,592656,88,0.797037,1248
491640,592656,88,0.788027,1248
487584,592656,89,0.797874,1248
489584,592656,89,0.793019,1248
485960,592656,89,0.801565,1248
484712,592656,89,0.804467,1224
485920,592656,89,0.801708,1224
485944,592656,88,0.801654,1224
482984,592656,89,0.808090,1200
484288,592656,88,0.805244,1240
483048,592656,88,0.808040,1208
484208,592656,88,0.805485,1208
483016,592656,89,0.808007,1208
485232,592656,89,0.803159,1208
484464,592656,89,0.795915,1208
483608,592656,89,0.797934,1208
485352,592656,89,0.793892,1208
481992,592656,88,0.801548,1208
483424,592656,87,0.798375,1240
485960,592656,87,0.792521,1240
484232,592656,87,0.796580,1240
484008,592656,87,0.797206,1232
480312,592656,88,0.805117,1232
478192,592656,89,0.809382,1232
480232,592656,89,0.805183,1232
482008,592656,89,0.801360,1232
484640,592656,89,0.795463,1232
481784,592656,90,0.801735,1232
482368,592656,89,0.800467,1240
483352,592656,88,0.798287,1256
480432,592656,88,0.804622,1256
