used_memory,heap_memory,free_blocks,external_fragmentation,internal_fragmentation
514944,641352,119,0.930835,800
512664,641352,119,0.932297,800
511592,641352,119,0.932979,800
513656,641352,119,0.931682,800
514456,641352,119,0.931147,800
516704,641352,119,0.929655,800
514832,641352,120,0.930876,800
516688,641352,120,0.929634,800
517888,641352,119,0.928822,808
514768,641352,119,0.930912,808
518864,641352,119,0.928153,808
519256,641352,119,0.927847,808
515920,641352,119,0.930135,808
513168,641352,118,0.911726,808
513272,641352,118,0.911603,808
514888,641352,118,0.910238,808
515648,641352,118,0.909560,808
514496,641352,119,0.910524,808
518456,641352,118,0.907107,824
517032,641352,118,0.908402,824
519512,641352,118,0.906155,824
516736,641352,118,0.908658,824
519616,641352,118,0.906061,824
517608,641352,118,0.907900,824
519872,641352,118,0.905826,824
516120,641352,119,0.909146,824
519592,641352,119,0.906039,824
515696,641352,120,0.909465,824
515184,641352,121,0.909937,776
519192,641352,121,0.906402,776
516608,641352,121,0.908727,776
518528,641352,121,0.907000,776
518248,641352,121,0.907299,768
519104,641352,121,0.906489,768
521856,641352,121,0.903887,768
520840,641352,121,0.904893,768
523016,641352,121,0.902767,768
521608,641352,122,0.904124,768
519192,641352,121,0.906453,768
519912,641352,121,0.905753,768
519400,641352,120,0.906308,768
516256,641352,120,0.909118,768
513416,641352,119,0.911558,768
517080,641352,119,0.908451,768
518592,641352,119,0.907079,768
519008,641352,119,0.906663,768
522488,641352,119,0.903373,768
521032,641352,120,0.904758,768
518128,641352,120,0.907456,760
519096,641352,120,0.906547,760
516128,641352,120,0.909193,760
514160,641352,120,0.910880,760
511568,641352,121,0.912959,760
507704,641352,121,0.915919,760
507728,641352,121,0.915866,760
504896,641352,121,0.917923,760
502480,641352,122,0.919572,760
503832,641352,122,0.918624,760
501336,641352,122,0.920329,760
504568,641352,122,0.918117,760
505184,641352,121,0.917677,776
501784,641352,122,0.919992,776
501248,641352,122,0.920377,776
504608,641352,122,0.918078,776
503528,641352,123,0.918821,776
501744,641352,123,0.920050,776
497784,641352,124,0.922594,760
494304,641352,123,0.924748,760
496664,641352,123,0.923311,760
497120,641352,122,0.923008,800
497432,641352,121,0.922792,840
499040,641352,121,0.921758,840
498424,641352,122,0.922156,824
494456,641352,121,0.924621,824
497568,641352,121,0.922718,824
494416,641352,120,0.924673,824
491664,641352,120,0.926280,824
487632,641352,120,0.928504,824
489360,641352,120,0.927553,824
486712,641352,119,0.929012,824
482760,641352,119,0.923963,824
485992,641352,119,0.922142,824
486936,641352,119,0.921574,824
489408,641352,119,0.920094,824
492168,641352,119,0.918376,824
494648,641352,119,0.916766,824
494064,641352,119,0.917174,824
493400,641352,118,0.917660,824
489864,641352,118,0.919877,824
491888,641352,118,0.918610,824
492904,641352,118,0.917944,824
489680,641352,117,0.919988,824
490920,641352,117,0.919207,824
492944,641352,117,0.917919,824
489776,641352,117,0.919901,824
486176,641352,116,0.893007,824
484688,641352,116,0.894195,824
487328,641352,116,0.892099,824
489368,641352,116,0.890413,824
489808,641352,116,0.890011,824
491624,641352,116,0.888449,824
492840,641352,116,0.887364,824
489312,641352,115,0.890419,824
488456,641352,115,0.891156,824
487656,641352,116,0.891799,824
485152,641352,116,0.893802,824
481144,641352,116,0.896837,824
483592,641352,116,0.894991,824
485280,641352,116,0.893666,824
484552,641352,117,0.894226,824
481504,641352,117,0.896540,824
479896,641352,118,0.897702,824
476760,641352,118,0.899929,824
479456,641352,118,0.898016,824
483024,641352,118,0.895381,824
484976,641352,118,0.893864,824
483560,641352,119,0.894942,824
482880,641352,120,0.895470,800
486816,641352,120,0.892410,800
489552,641352,120,0.890163,800
489488,641352,120,0.890268,784
486584,641352,121,0.892606,784
489664,641352,121,0.890083,784
488976,641352,121,0.890688,784
492032,641352,121,0.888094,784
491640,641352,121,0.888469,784
494000,641352,121,0.886385,784
496728,641352,121,0.883883,784
493680,641352,121,0.886666,784
490600,641352,121,0.889346,784
494080,641352,121,0.886314,784
496336,641352,121,0.884243,784
495616,641352,121,0.884942,784
499048,641352,120,0.881745,792
496928,641352,119,0.883824,792
498488,641352,119,0.882323,792
497344,641352,119,0.883439,792
501216,641352,119,0.879684,792
500992,641352,119,0.879953,792
502064,641352,119,0.878840,792
498912,641352,120,0.881920,792
502504,641352,120,0.878349,792
498656,641352,121,0.882118,792
500544,641352,121,0.880251,792
501400,641352,121,0.879359,792
502400,641352,121,0.878308,792
504664,641352,121,0.875924,792
502024,641352,121,0.878687,792
505864,641352,120,0.874692,800
504064,641352,120,0.876643,800
505192,641352,119,0.875434,824
503264,641352,119,0.877494,824
499784,641352,120,0.880960,824
501656,641352,120,0.879072,824
502784,641352,120,0.877886,824
502952,641352,120,0.877666,824
500728,641352,120,0.879945,824
501080,641352,120,0.879550,824
499264,641352,120,0.881369,824
497392,641352,121,0.883142,824
500936,641352,121,0.879692,824
503568,641352,121,0.876983,824
502320,641352,122,0.878260,824
504208,641352,122,0.876268,824
502976,641352,121,0.877641,824
502400,641352,121,0.878276,824
504024,641352,121,0.876560,824
506712,641352,121,0.873645,824
506824,641352,121,0.873470,824
507064,641352,121,0.873155,824
503216,641352,121,0.877296,824
505312,641352,121,0.875051,824
506016,641352,120,0.874296,824
505472,641352,121,0.874880,824
508464,641352,121,0.871543,824
505744,641352,121,0.874589,824
506800,641352,121,0.873391,824
504896,641352,121,0.875493,824
501128,641352,121,0.879407,824
497408,641352,121,0.883037,824
494176,641352,122,0.885981,824
495240,641352,122,0.884985,824
497896,641352,122,0.882489,824
498752,641352,121,0.881676,824
501472,641352,121,0.878968,824
497480,641352,122,0.882835,824
495376,641352,122,0.884819,824
497312,641352,122,0.882992,824
493784,641352,122,0.886244,824
495400,641352,122,0.884753,824
499320,641352,122,0.881038,824
496624,641352,122,0.883632,824
500416,641352,122,0.879969,824
497448,641352,122,0.882865,824
500320,641352,122,0.880063,824
497288,641352,121,0.872580,824
500920,641352,121,0.868721,824
498744,641352,120,0.871130,824
500992,641352,120,0.868695,824
499752,641352,120,0.870072,824
499368,641352,120,0.870545,808
500152,641352,120,0.869665,808
497840,641352,119,0.872179,808
501864,641352,119,0.867868,808
504112,641352,119,0.865307,808
503976,641352,120,0.865516,760
500040,641352,120,0.869886,760
498768,641352,120,0.871322,712
498104,641352,120,0.872056,712
497648,641352,120,0.872612,672
501256,641352,120,0.868781,672
501824,641352,120,0.868113,672
503968,641352,120,0.865679,672
507216,641352,120,0.861844,672
509520,641352,120,0.858972,672
506144,641352,121,0.863059,672
505304,641352,122,0.864039,672
504104,641352,122,0.865479,664
502976,641352,121,0.866854,664
499408,641352,122,0.870704,664
498464,641352,122,0.871768,632
494752,641352,122,0.875531,632
497336,641352,122,0.872921,632
494416,641352,123,0.875810,632
493432,641352,124,0.876754,632
493688,641352,124,0.876464,632
492848,641352,124,0.877307,632
491936,641352,124,0.878214,624
492920,641352,124,0.877247,624
491704,641352,124,0.878467,584
493728,641352,124,0.876517,584
491288,641352,123,0.878895,584
493952,641352,123,0.876349,584
495072,641352,123,0.875219,584
497296,641352,123,0.872961,584
499296,641352,123,0.870855,584
496568,641352,122,0.873742,584
495144,641352,123,0.875149,584
497736,641352,123,0.872515,584
498256,641352,122,0.871941,624
499272,641352,122,0.870838,624
501488,641352,122,0.868426,624
501048,641352,122,0.868954,624
498984,641352,123,0.871139,624
500232,641352,123,0.869775,624
503784,641352,123,0.865832,624
502224,641352,122,0.867675,624
502984,641352,122,0.866782,624
501072,641352,122,0.868928,624
501488,641352,122,0.868426,624
500336,641352,122,0.869716,624
498336,641352,122,0.871859,624
502128,641352,122,0.867781,624
505816,641352,122,0.863555,624
509568,641352,122,0.870571,624
505544,641352,123,0.875017,624
502344,641352,122,0.878438,624
502008,641352,122,0.878824,624
503072,641352,122,0.877698,624
502616,641352,122,0.878211,624
502096,641352,123,0.878776,584
501240,641352,122,0.879724,584
503968,641352,122,0.876917,584
505360,641352,122,0.875408,584
502696,641352,122,0.878219,584
504400,641352,122,0.876418,584
505144,641352,122,0.875586,584
501672,641352,121,0.879248,584
504184,641352,121,0.876643,584
506320,641352,121,0.874330,584
508280,641352,121,0.872126,584
511864,641352,121,0.867937,584
509840,641352,121,0.870360,584
509048,641352,121,0.871317,584
508192,641352,122,0.872278,584
509368,641352,122,0.870899,584
512128,641352,122,0.867622,584
516200,641352,122,0.862499,584
519040,641352,122,0.858665,584
515120,641352,123,0.863819,584
515880,641352,123,0.862788,584
513120,641352,123,0.866306,584
516320,641352,123,0.862220,584
516216,641352,123,0.862416,584
515424,641352,123,0.863494,584
517672,641352,123,0.860508,584
519624,641352,123,0.857798,584
517736,641352,123,0.860423,584
513680,641352,123,0.865678,584
517168,641352,123,0.861174,584
518512,641352,123,0.859317,584
515928,641352,123,0.862788,584
519592,641352,123,0.857842,584
516344,641352,123,0.862251,584
513264,641352,124,0.866130,584
515104,641352,124,0.863778,584
518592,641352,124,0.859144,584
517936,641352,123,0.860209,544
515488,641352,124,0.863402,544
515512,641352,123,0.863372,544
513592,641352,123,0.865836,544
514680,641352,123,0.864424,544
512992,641352,123,0.866569,544
511056,641352,122,0.868996,544
513992,641352,122,0.865402,544
510656,641352,122,0.869463,544
512560,641352,122,0.867151,544
513080,641352,121,0.866462,592
513712,641352,121,0.865629,592
510136,641352,121,0.869955,592
506264,641352,122,0.874279,592
509032,641352,122,0.871163,592
508616,641352,122,0.871687,592
511936,641352,122,0.867784,592
515000,641352,122,0.863961,592
512832,641352,121,0.866764,592
514368,641352,121,0.864815,592
511712,641352,120,0.868165,592
512408,641352,120,0.867276,592
511280,641352,121,0.868648,568
514184,641352,121,0.865074,568
513560,641352,122,0.865865,552
511136,641352,122,0.868855,536
507584,641352,123,0.872899,536
505216,641352,123,0.875510,536
505488,641352,123,0.875171,536
505136,641352,124,0.875595,488
504720,641352,123,0.876134,488
502584,641352,123,0.878381,488
501600,641352,122,0.879463,488
505040,641352,122,0.875899,488
503672,641352,123,0.877321,488
501424,641352,124,0.879589,488
504336,641352,124,0.876585,488
507280,641352,124,0.873391,488
509136,641352,124,0.871272,488
509744,641352,124,0.870525,488
511784,641352,124,0.868089,488
509272,641352,125,0.871009,488
512760,641352,125,0.866861,488
514848,641352,125,0.864223,488
514288,641352,125,0.864985,488
514696,641352,125,0.864414,488
515832,641352,124,0.862952,504
518008,641352,124,0.860038,504
514112,641352,123,0.865183,504
511320,641352,122,0.868676,504
507712,641352,122,0.872846,504
509936,641352,122,0.870286,504
513664,641352,122,0.865796,504
515648,641352,122,0.863249,504
514296,641352,122,0.865014,504
512976,641352,122,0.866696,504
511016,641352,122,0.869089,504
511216,641352,121,0.868836,520
512464,641352,121,0.867295,520
514040,641352,121,0.865312,520
513064,641352,121,0.866569,520
513112,641352,121,0.866453,520
511144,641352,120,0.868921,520
513584,641352,120,0.865934,520
512520,641352,119,0.867343,520
511584,641352,120,0.868459,520
511656,641352,119,0.868345,544
510120,641352,119,0.870194,544
508392,641352,120,0.872153,544
509048,641352,120,0.871362,544
504952,641352,120,0.875882,544
506752,641352,120,0.873906,544
508016,641352,120,0.872465,544
509800,641352,120,0.870397,544
507504,641352,120,0.873031,544
510480,641352,120,0.869612,544
507808,641352,121,0.872642,544
510776,641352,121,0.869211,544
507232,641352,121,0.873277,544
511056,641352,121,0.868883,544
507568,641352,121,0.872908,544
507888,641352,121,0.872501,544
504984,641352,122,0.875646,544
507344,641352,122,0.873049,544
505392,641352,123,0.875162,544
508176,641352,123,0.872073,544
505440,641352,123,0.875111,544
504320,641352,123,0.876343,544
500368,641352,124,0.880377,504
501704,641352,124,0.879008,504
502760,641352,124,0.877894,504
506840,641352,124,0.873540,504
503392,641352,123,0.877296,504
507128,641352,123,0.873277,504
503640,641352,123,0.877041,504
507488,641352,123,0.872881,504
505232,641352,123,0.875375,504
507488,641352,123,0.872881,504
504504,641352,123,0.876151,496
507224,641352,123,0.873181,496
507024,641352,124,0.873418,480
509248,641352,124,0.870881,480
509016,641352,124,0.871199,480
505768,641352,124,0.874829,480
504312,641352,125,0.876368,480
501592,641352,125,0.879192,480
503528,641352,124,0.877214,496
500552,641352,124,0.880251,496
497224,641352,124,0.883469,496
497504,641352,124,0.883164,496
495480,641352,124,0.885065,496
494464,641352,125,0.885974,496
496728,641352,125,0.883883,496
498888,641352,125,0.881813,496
499096,641352,125,0.881569,496
499520,641352,125,0.881115,496
499352,641352,125,0.881323,496
498408,641352,125,0.882270,496
501520,641352,125,0.879200,496
499952,641352,124,0.880836,496
498920,641352,124,0.881875,496
501496,641352,124,0.879319,496
502752,641352,124,0.878008,496
505040,641352,124,0.875586,496
508720,641352,124,0.871516,496
511488,641352,124,0.868260,496
510352,641352,125,0.869612,480
510544,641352,124,0.869351,512
508744,641352,124,0.871471,512
512112,641352,124,0.867497,512
511144,641352,124,0.868704,512
513648,641352,124,0.865629,512
509856,641352,125,0.870148,512
509552,641352,126,0.870497,512
512656,641352,126,0.866783,512
508920,641352,125,0.871272,512
509368,641352,125,0.870708,512
505880,641352,124,0.874675,512
507784,641352,124,0.872545,512
511120,641352,124,0.868676,512
509856,641352,124,0.870204,512
511312,641352,124,0.868449,512
510552,641352,125,0.869342,512
511064,641352,125,0.868685,512
510792,641352,126,0.869005,512
509616,641352,126,0.870424,512
513640,641352,126,0.902086,512
511024,641352,126,0.904424,512
508768,641352,126,0.906358,512
507720,641352,126,0.907250,512
509864,641352,126,0.905448,512
511552,641352,126,0.903969,512
513640,641352,126,0.902086,512
509616,641352,125,0.905655,512
510624,641352,125,0.904765,512
511072,641352,125,0.904342,512
509168,641352,125,0.905988,512
506920,641352,124,0.907891,512
506160,641352,125,0.908492,512
506184,641352,125,0.908435,512
504512,641352,125,0.909768,512
507032,641352,125,0.907764,512
508888,641352,125,0.906219,512
504976,641352,126,0.909338,512
504480,641352,126,0.909756,512
505232,641352,125,0.909171,520
507672,641352,125,0.907205,520
510520,641352,125,0.904806,520
506672,641352,125,0.908006,520
506752,641352,124,0.907929,536
505696,641352,124,0.908799,536
506168,641352,124,0.908391,536
504032,641352,123,0.910115,536
503584,641352,123,0.910489,536
506880,641352,123,0.907904,536
503680,641352,123,0.910417,536
499944,641352,122,0.913210,536
502016,641352,122,0.911687,536
498784,641352,123,0.913989,536
500080,641352,123,0.913046,536
498752,641352,123,0.914011,536
495960,641352,122,0.915968,536
491888,641352,123,0.918581,536
488064,641352,123,0.920918,536
490600,641352,123,0.919373,536
488816,641352,123,0.920475,536
489520,641352,123,0.920026,536
486584,641352,123,0.921777,536
488720,641352,123,0.920503,536
486200,641352,123,0.921997,536
483248,641352,122,0.923698,536
482464,641352,123,0.924123,536
485680,641352,123,0.922319,536
488224,641352,123,0.920824,536
487208,641352,124,0.921417,536
484848,641352,124,0.922787,536
482088,641352,124,0.924326,536
483016,641352,124,0.923798,536
485264,641352,124,0.922527,536
481680,641352,125,0.924493,536
485712,641352,125,0.922247,536
486696,641352,125,0.921657,536
482896,641352,124,0.820535,536
483792,641352,124,0.819317,536
484872,641352,124,0.817839,536
487728,641352,124,0.813922,536
491664,641352,124,0.808265,536
490416,641352,124,0.810143,536
488128,641352,124,0.813435,536
488872,641352,123,0.812343,576
487272,641352,123,0.814636,568
489184,641352,123,0.811916,568
490640,641352,123,0.809775,568
493728,641352,123,0.805149,568
495224,641352,123,0.802788,568
498440,641352,123,0.797603,568
495080,641352,123,0.803010,568
497856,641352,123,0.798551,568
494680,641352,124,0.803552,568
491616,641352,124,0.808218,568
489440,641352,123,0.811487,568
490984,641352,123,0.809209,568
487544,641352,122,0.814197,568
489376,641352,122,0.811578,568
486000,641352,122,0.816294,568
485432,641352,122,0.817118,568
482704,641352,122,0.820740,568
484776,641352,122,0.817987,568
485824,641352,122,0.816530,568
486272,641352,122,0.815864,568
487576,641352,122,0.814021,568
484280,641352,121,0.818576,568
486216,641352,121,0.815939,568
485288,641352,121,0.817246,568
487568,641352,121,0.814098,568
487728,641352,121,0.813811,568
485656,641352,121,0.816691,568
481976,641352,120,0.821605,568
482104,641352,120,0.821382,568
478784,641352,120,0.825558,568
480872,641352,120,0.822933,568
479016,641352,119,0.825335,568
478664,641352,118,0.825877,568
478888,641352,118,0.825548,568
481920,641352,118,0.821737,568
483544,641352,118,0.819597,568
481184,641352,119,0.822603,568
484512,641352,119,0.818271,568
483424,641352,120,0.819690,568
483144,641352,121,0.820052,568
486504,641352,121,0.815550,568
490168,641352,121,0.810383,568
488872,641352,120,0.812354,568
486368,641352,120,0.815864,568
486872,641352,119,0.815181,568
488136,641352,119,0.813380,568
486272,641352,119,0.815993,568
486672,641352,119,0.815387,568
482648,641352,119,0.791702,568
481024,641352,119,0.794157,568
485008,641352,119,0.788136,568
487232,641352,119,0.784585,568
485560,641352,119,0.787284,568
489144,641352,119,0.781503,568
487632,641352,118,0.784100,568
484664,641352,117,0.788883,568
485216,641352,117,0.787963,568
488104,641352,116,0.783344,616
486016,641352,116,0.786724,616
483112,641352,115,0.791345,584
485232,641352,114,0.788062,632
488240,641352,114,0.783254,632
487920,641352,114,0.783845,632
487136,641352,113,0.785244,632
490864,641352,113,0.779109,632
493720,641352,113,0.774148,632
491632,641352,113,0.777818,632
495264,641352,113,0.771418,632
493792,641352,113,0.774106,632
496256,641352,113,0.769629,632
495280,641352,112,0.771561,632
496720,641352,112,0.768870,632
495976,641352,113,0.770296,592
497616,641352,113,0.767205,592
495352,641352,112,0.771504,592
498800,641352,112,0.765077,592
496888,641352,111,0.768812,592
498896,641352,111,0.764986,592
497280,641352,112,0.768004,592
499784,641352,112,0.763202,592
497064,641352,111,0.768489,592
493696,641352,111,0.774594,592
490904,641352,110,0.779509,592
492056,641352,110,0.777493,592
495208,641352,110,0.771932,592
493088,641352,111,0.775730,544
494368,641352,111,0.773419,544
492144,641352,111,0.777344,544
495336,641352,111,0.771704,544
492120,641352,112,0.777303,544
495032,641352,112,0.772160,544
493248,641352,113,0.775288,544
490376,641352,113,0.780226,544
490960,641352,113,0.779176,544
488176,641352,114,0.783729,544
489096,641352,114,0.782168,544
491872,641352,114,0.777480,544
493016,641352,114,0.775440,544
489080,641352,114,0.782116,544
492208,641352,114,0.776827,544
489152,641352,113,0.782077,544
489792,641352,112,0.780965,584
489184,641352,112,0.782038,584
487496,641352,112,0.784826,584
489248,641352,112,0.781933,584
490568,641352,112,0.779683,584
487752,641352,113,0.784266,584
491504,641352,113,0.778035,584
490064,641352,113,0.780517,584
486400,641352,114,0.786400,584
484360,641352,113,0.789686,584
480672,641352,113,0.795197,584
480952,641352,112,0.794794,584
477400,641352,113,0.799792,584
473736,641352,112,0.804823,584
475208,641352,112,0.802820,584
472904,641352,113,0.805841,584
471832,641352,114,0.807215,584
473056,641352,114,0.805582,584
473248,641352,114,0.805271,584
473880,641352,114,0.804384,584
473280,641352,115,0.805167,584
476624,641352,115,0.800655,584
473768,641352,115,0.804531,584
474904,641352,115,0.802969,584
472464,641352,114,0.806284,584
470320,641352,113,0.809120,584
469040,641352,113,0.810763,584
472232,641352,113,0.806704,584
474128,641352,113,0.804185,584
476288,641352,113,0.801242,584
474192,641352,113,0.804100,584
473984,641352,113,0.804436,584
473880,641352,114,0.804572,584
475912,641352,114,0.801814,584
472072,641352,115,0.806858,576
475040,641352,114,0.802990,576
474384,641352,115,0.803858,576
470592,641352,114,0.808850,576
472880,641352,114,0.805882,576
471176,641352,114,0.808117,576
470864,641352,115,0.808560,536
473880,641352,115,0.804635,536
474704,641352,114,0.803552,536
472456,641352,114,0.806541,536
468728,641352,114,0.811262,536
465952,641352,114,0.814646,536
465352,641352,114,0.815405,536
462496,641352,115,0.818679,536
464312,641352,115,0.816555,536
466720,641352,115,0.813680,536
467512,641352,115,0.812676,536
466248,641352,116,0.814183,536
466960,641352,116,0.813280,536
468400,641352,116,0.811486,536
470128,641352,116,0.809300,536
473176,641352,116,0.805364,536
474480,641352,116,0.803594,536
472392,641352,117,0.806315,536
473192,641352,117,0.805219,536
476512,641352,117,0.800742,536
473880,641352,117,0.804321,536
474912,641352,117,0.802894,536
475904,641352,117,0.801501,536
477040,641352,117,0.799890,536
481040,641352,117,0.794181,536
480280,641352,116,0.795415,536
478056,641352,116,0.798621,536
475032,641352,115,0.802894,512
473952,641352,114,0.804447,512
476608,641352,114,0.800840,512
478760,641352,114,0.797806,512
479384,641352,114,0.796861,512
481408,641352,114,0.793890,512
480896,641352,113,0.794771,512
482136,641352,113,0.792896,512
481336,641352,113,0.794134,512
483736,641352,112,0.790567,528
479776,641352,112,0.796419,528
482360,641352,112,0.792614,528
478712,641352,112,0.797918,528
482632,641352,112,0.792212,528
479528,641352,111,0.796838,528
479808,641352,111,0.796374,528
479144,641352,111,0.797402,512
476984,641352,111,0.800459,512
478072,641352,111,0.798898,512
477792,641352,111,0.799351,512
478384,641352,111,0.798465,512
478408,641352,111,0.798365,512
477160,641352,112,0.800088,512
480864,641352,112,0.794817,512
480840,641352,112,0.794921,512
482056,641352,111,0.793107,544
480768,641352,110,0.795116,544
478616,641352,110,0.798231,544
480704,641352,110,0.795208,544
479088,641352,111,0.797503,544
482400,641352,111,0.792673,544
484336,641352,111,0.789710,544
481824,641352,111,0.793517,544
481664,641352,112,0.793797,512
482184,641352,112,0.792967,512
479936,641352,112,0.796283,512
480896,641352,112,0.794840,512
480736,641352,112,0.795139,512
478504,641352,112,0.798365,512
475144,641352,113,0.802937,512
473288,641352,114,0.805375,512
472160,641352,113,0.806950,512
472080,641352,114,0.807072,496
469488,641352,115,0.810321,496
469592,641352,115,0.810133,496
467368,641352,116,0.812840,496
465576,641352,115,0.815078,496
463936,641352,116,0.816978,496
467344,641352,116,0.812926,496
468640,641352,116,0.811301,496
469408,641352,116,0.810301,496
472824,641352,116,0.805934,496
472192,641352,115,0.806868,496
473176,641352,115,0.805541,496
474408,641352,115,0.803869,496
473944,641352,115,0.804593,456
472424,641352,116,0.806561,456
473704,641352,116,0.804844,456
469784,641352,116,0.809886,456
470400,641352,116,0.809060,456
470528,641352,116,0.808840,456
470024,641352,116,0.809529,456
470368,641352,116,0.809040,456
466776,641352,115,0.813538,456
466392,641352,115,0.814107,408
465688,641352,115,0.814993,408
465808,641352,115,0.814796,408
464456,641352,115,0.816426,408
461920,641352,115,0.819361,408
462176,641352,115,0.819020,408
463112,641352,115,0.817910,408
463080,641352,116,0.817946,408
463296,641352,115,0.817646,456
466544,641352,115,0.813814,456
464592,641352,115,0.816158,456
465400,641352,114,0.815209,464
466344,641352,114,0.814041,464
463576,641352,114,0.817317,464
460800,641352,115,0.820436,464
464656,641352,115,0.816019,464
462192,641352,115,0.818886,464
459248,641352,114,0.822237,464
458696,641352,114,0.822884,464
460824,641352,114,0.820515,464
464792,641352,114,0.815973,464
467064,641352,114,0.813242,464
466240,641352,115,0.814221,464
468656,641352,115,0.811262,464
471144,641352,115,0.808117,464
474192,641352,115,0.804132,464
474320,641352,115,0.803900,464
475320,641352,115,0.802511,464
475208,641352,115,0.802724,464
478208,641352,115,0.798576,464
477512,641352,114,0.799671,464
479256,641352,114,0.797177,464
476352,641352,113,0.801317,464
475648,641352,114,0.802264,464
478640,641352,114,0.798108,464
475792,641352,115,0.802007,464
478424,641352,115,0.798343,464
479072,641352,115,0.797369,464
481584,641352,115,0.793704,464
479696,641352,115,0.796487,464
480840,641352,115,0.794782,464
484432,641352,115,0.789395,464
482216,641352,115,0.792778,464
484952,641352,115,0.788602,464
482408,641352,114,0.792566,464
481464,641352,114,0.794018,464
481592,641352,114,0.793762,464
484248,641352,114,0.789747,464
480472,641352,114,0.795381,464
482616,641352,114,0.792189,464
479880,641352,114,0.796226,464
479936,641352,113,0.796078,512
477448,641352,113,0.799627,512
476296,641352,113,0.801263,512
477888,641352,113,0.799020,512
478192,641352,112,0.798587,520
477912,641352,113,0.798976,520
477440,641352,113,0.799693,520
480568,641352,113,0.795231,520
476584,641352,112,0.800927,520
475488,641352,112,0.802468,520
476728,641352,112,0.800732,520
479728,641352,112,0.796499,520
477024,641352,112,0.800328,520
477984,641352,112,0.798942,520
481720,641352,112,0.793564,520
478808,641352,112,0.797795,520
478784,641352,112,0.797896,520
475208,641352,112,0.802841,520
476496,641352,112,0.801047,520
477880,641352,111,0.799130,536
480264,641352,111,0.795713,536
477048,641352,111,0.800274,536
478048,641352,110,0.798876,552
477008,641352,109,0.800437,552
475136,641352,109,0.803022,552
475760,641352,109,0.802125,552
479304,641352,109,0.797188,552
477400,641352,109,0.799901,552
476592,641352,110,0.801014,544
478120,641352,110,0.798854,544
476096,641352,109,0.801749,544
473816,641352,110,0.804771,544
477288,641352,110,0.800066,544
479456,641352,110,0.796985,544
481632,641352,110,0.793797,544
478768,641352,110,0.797952,544
479904,641352,109,0.796328,560
479880,641352,110,0.796362,560
481504,641352,110,0.793960,560
481032,641352,110,0.794713,560
478000,641352,111,0.798998,560
474640,641352,111,0.803605,560
478256,641352,111,0.798643,560
480400,641352,111,0.795553,560
478568,641352,110,0.798276,560
477560,641352,110,0.799737,560
481224,641352,110,0.794505,560
479984,641352,109,0.796419,560
480608,641352,109,0.795461,560
478192,641352,109,0.798931,560
481688,641352,109,0.793902,560
480192,641352,109,0.796124,560
478512,641352,109,0.798554,560
481728,641352,109,0.793913,560
477760,641352,110,0.799528,560
478568,641352,110,0.798343,560
477248,641352,110,0.800230,560
480752,641352,110,0.795254,560
480768,641352,109,0.795220,568
483584,641352,109,0.791023,568
487568,641352,109,0.784813,568
484368,641352,109,0.789843,568
484808,641352,109,0.789103,568
483584,641352,110,0.790951,568
480592,641352,110,0.795404,568
481552,641352,110,0.793948,568
478200,641352,110,0.798776,568
477312,641352,111,0.800000,568
475152,641352,110,0.803043,568
474560,641352,110,0.803890,568
472312,641352,111,0.806807,568
470632,641352,111,0.808991,568
472912,641352,111,0.806037,568
476728,641352,111,0.800927,568
474872,641352,110,0.803542,568
471904,641352,110,0.807449,568
468400,641352,110,0.811856,568
467104,641352,111,0.813414,568
464944,641352,112,0.815954,568
465416,641352,112,0.815349,568
462200,641352,112,0.819083,568
463088,641352,112,0.818028,568
464544,641352,112,0.816306,568
466544,641352,112,0.813908,568
470624,641352,112,0.808881,568
473208,641352,112,0.805530,568
476320,641352,111,0.801404,576
477080,641352,110,0.800350,592
475472,641352,110,0.802585,592
476208,641352,110,0.801533,592
479336,641352,110,0.797155,592
480656,641352,110,0.795208,592
481904,641352,110,0.793330,592
479816,641352,110,0.796408,592
480320,641352,109,0.795690,592
478696,641352,108,0.798119,592
475224,641352,108,0.802916,592
477936,641352,108,0.799175,592
474272,641352,107,0.804248,584
474144,641352,107,0.804478,584
475984,641352,107,0.801975,584
475344,641352,106,0.802958,584
474008,641352,105,0.804844,584
472872,641352,105,0.806376,584
470464,641352,106,0.809419,584
469880,641352,107,0.810143,584
470968,641352,107,0.808730,584
472144,641352,106,0.807245,584
469136,641352,107,0.810998,584
468368,641352,108,0.811933,584
469744,641352,108,0.810192,584
473528,641352,108,0.805344,584
472632,641352,108,0.806561,584
474776,641352,108,0.803711,584
477352,641352,108,0.800186,584
481224,641352,108,0.794679,584
477632,641352,109,0.799737,584
479288,641352,108,0.797436,584
476848,641352,108,0.800873,584
473880,641352,107,0.804948,584
472496,641352,107,0.806817,568
470808,641352,107,0.809011,568
469720,641352,107,0.810419,568
470952,641352,107,0.808830,568
473504,641352,107,0.805520,568
475424,641352,107,0.802937,568
476048,641352,107,0.802039,568
480120,641352,107,0.796351,568
483912,641352,107,0.790747,568
481736,641352,108,0.793960,568
482680,641352,108,0.792508,568
482048,641352,108,0.793505,568
483608,641352,108,0.791130,568
482368,641352,108,0.793037,568
480448,641352,108,0.795884,568
482008,641352,108,0.793564,568
482208,641352,108,0.793201,568
484520,641352,108,0.789686,568
483520,641352,108,0.791262,568
482896,641352,109,0.792189,568
480312,641352,109,0.796010,568
