used_memory,heap_memory,free_blocks,external_fragmentation,internal_fragmentation
190168,268264,46,0.953423,0
186288,268264,45,0.914425,0
188488,268264,45,0.942582,0
191368,268264,45,0.952626,0
193088,268264,45,0.956318,0
194864,268264,45,0.956082,0
197800,271248,45,0.956082,0
196168,271248,45,0.952705,0
197704,271248,45,0.956146,0
196320,271248,45,0.944248,0
194848,271248,45,0.945467,0
196512,271248,45,0.952701,0
200504,275288,45,0.952701,0
204424,279256,45,0.952701,0
204280,279256,45,0.952835,0
205544,279256,45,0.956225,0
208152,279256,45,0.957157,0
210008,279256,45,0.956746,0
210440,279256,45,0.956798,0
213528,282392,45,0.956798,0
217424,286336,45,0.956798,0
221456,290416,45,0.956798,0
220000,290416,44,0.939889,0
219984,290416,45,0.939904,0
218720,290416,45,0.941125,0
216456,290416,45,0.943161,0
214792,290416,45,0.944581,0
218344,290416,45,0.941633,0
216472,290416,46,0.943268,0
216576,290416,46,0.945417,0
218864,290416,46,0.950149,0
220040,290416,46,0.954125,0
222696,290416,46,0.955912,0
222936,290416,46,0.957031,0
226152,293680,46,0.957031,0
223552,293680,45,0.894067,0
223304,293680,44,0.864379,0
224384,293680,44,0.880093,0
226832,293680,44,0.916980,0
230896,293680,44,0.955700,0
233176,293680,44,0.955264,0
235960,296512,44,0.955264,0
233648,296512,44,0.951832,0
234744,296512,44,0.956266,0
232248,296512,43,0.949403,0
234888,296512,43,0.956188,0
235200,296512,43,0.957974,0
237008,296512,43,0.957552,0
238712,296512,43,0.957027,0
242168,300016,43,0.957027,0
240120,300016,43,0.925592,0
242432,300016,43,0.956800,0
245952,303584,43,0.956800,0
243312,303584,43,0.945339,0
244120,303584,43,0.958327,0
240872,303584,44,0.941031,0
241904,303584,44,0.959852,0
240152,303584,45,0.961114,0
243872,307352,45,0.961114,0
247504,311032,45,0.961114,0
245216,311032,45,0.937336,0
244832,311032,46,0.937748,0
242152,311032,46,0.923007,0
243456,311032,46,0.939179,0
245832,311032,46,0.941488,0
246888,311032,46,0.959943,0
250776,314968,46,0.959943,0
247256,314968,47,0.941176,0
249968,314968,47,0.960477,0
248280,314968,46,0.897934,0
252280,314968,46,0.958844,0
254048,314968,46,0.959094,0
254784,314968,46,0.959706,0
253880,314968,47,0.960392,0
257816,318952,47,0.960392,0
255616,318952,48,0.960231,0
257816,318952,47,0.960392,0
255536,318952,47,0.941711,0
257136,318952,47,0.960892,0
260704,322568,47,0.960892,0
262432,322568,47,0.960941,0
266112,326296,47,0.960941,0
264168,326296,48,0.962348,0
267488,329664,48,0.962348,0
270544,332768,48,0.962348,0
268120,332768,48,0.950390,0
270616,332768,48,0.962298,0
270760,332768,48,0.962163,0
271672,332768,48,0.961626,0
269024,332768,48,0.936364,0
272624,336416,48,0.936364,0
275976,336416,48,0.961107,0
276504,336416,48,0.960827,0
274960,336416,47,0.962037,0
271608,336416,47,0.937562,0
275336,340192,47,0.937562,0
277288,340192,47,0.963012,0
278456,340192,47,0.963219,0
281816,343600,47,0.963219,0
280648,343600,46,0.926236,0
284680,347680,46,0.926236,0
286520,347680,46,0.959441,0
284072,347680,47,0.955581,0
282472,347680,46,0.908041,0
284448,347680,46,0.941589,0
286368,347680,46,0.953650,0
282808,347680,47,0.936853,0
282872,347680,47,0.938717,0
280376,347680,47,0.941369,0
283032,347680,47,0.950093,0
280848,347680,48,0.951963,0
277912,347680,49,0.952045,0
281720,351536,49,0.952045,0
282032,351536,49,0.953996,0
285016,354568,49,0.953996,0
288624,358224,49,0.953996,0
289344,358224,49,0.957135,0
287376,358224,49,0.950283,0
286920,358224,49,0.950684,0
287424,358224,49,0.958494,0
290040,360888,49,0.958494,0
291904,360888,49,0.957840,0
295984,365016,49,0.957840,0
292416,365016,50,0.944005,0
290648,365016,50,0.945557,0
293984,365016,50,0.959197,0
293248,365016,50,0.959705,0
289968,365016,50,0.920198,0
293984,365016,50,0.959228,0
294768,365016,50,0.960110,0
295000,365016,50,0.961367,0
292880,365016,50,0.937271,0
295944,365016,50,0.960761,0
293744,365016,50,0.928965,0
294776,365016,50,0.945329,0
294712,365016,50,0.945428,0
295320,365016,50,0.955635,0
299248,368992,50,0.955635,0
298168,368992,51,0.956409,0
301248,372120,51,0.956409,0
303344,372120,51,0.960472,0
299344,372120,52,0.937210,0
299688,372120,52,0.943012,0
297072,372120,53,0.945274,0
298704,372120,53,0.959283,0
296976,372120,53,0.947292,0
295816,372120,53,0.948239,0
297712,372120,53,0.959931,0
295616,372120,53,0.960019,0
297968,372120,53,0.959774,0
294104,372120,54,0.943915,0
294040,372120,55,0.943968,0
296968,372120,55,0.960354,0
295968,372120,56,0.960946,0
299448,375648,56,0.960946,0
301928,375648,56,0.963386,0
298096,375648,56,0.915359,0
300168,375648,56,0.944666,0
302888,375648,56,0.962804,0
300696,375648,56,0.952868,0
302656,375648,56,0.962940,0
298576,375648,56,0.937824,0
294968,375648,57,0.940966,0
292248,375648,57,0.943168,0
294480,375648,57,0.949043,0
295552,375648,57,0.949028,0
296064,375648,57,0.956596,0
298392,375648,57,0.962504,0
297584,375648,57,0.962972,0
298240,375648,57,0.965294,0
301304,378760,57,0.965294,0
300992,378760,57,0.965477,0
303776,381592,57,0.965477,0
303328,381592,57,0.965726,0
303920,381592,57,0.966929,0
307480,385200,57,0.966929,0
311096,388864,57,0.966929,0
313824,391640,57,0.966929,0
315080,391640,57,0.967599,0
314104,391640,56,0.953989,0
317672,395256,56,0.953989,0
313656,395256,57,0.944222,0
314688,395256,57,0.955894,0
312944,395256,57,0.956981,0
315480,395256,57,0.958134,0
315280,395256,58,0.958253,0
315896,395256,58,0.962104,0
315752,395256,58,0.962208,0
318112,395256,58,0.966315,0
321352,398544,58,0.966315,0
323752,400992,58,0.966315,0
326392,403680,58,0.966315,0
323152,403680,59,0.954165,0
319160,403680,59,0.937052,0
322384,403680,59,0.954657,0
320056,403680,59,0.956117,0
316376,403680,59,0.949562,0
314688,403680,59,0.950666,0
316128,403680,59,0.958359,0
319160,403680,59,0.959212,0
321312,403680,59,0.960071,0
323528,403680,59,0.965502,0
324792,403680,59,0.967050,0
325568,403680,59,0.968178,0
326136,403680,59,0.967887,0
329992,407584,59,0.967887,0
332976,410616,59,0.967887,0
334288,410616,59,0.967711,0
331680,410616,58,0.931916,0
329704,410616,59,0.933815,0
327336,410616,58,0.914866,0
328120,410616,58,0.925370,0
330352,410616,58,0.933204,0
327112,410616,59,0.936152,0
325456,410616,58,0.937640,0
327424,410616,58,0.955714,0
329528,410616,58,0.955949,0
330528,410616,58,0.961807,0
332040,410616,58,0.968538,0
335176,413800,58,0.968538,0
332040,413800,59,0.956162,0
332216,413800,59,0.959165,0
329232,413800,60,0.959836,0
331856,413800,60,0.959343,0
333480,413800,60,0.969236,0
336528,416896,60,0.969236,0
339440,419856,60,0.969236,0
335824,419856,61,0.950848,0
335392,419856,62,0.951135,0
339392,423904,62,0.951135,0
341600,423904,62,0.970004,0
345048,427400,62,0.970004,0
346664,427400,62,0.969521,0
343208,427400,63,0.953003,0
344240,427400,63,0.967208,0
