used_memory,heap_memory,free_blocks,external_fragmentation,internal_fragmentation
502784,674104,115,0.943679,344
506016,674104,115,0.942447,344
508320,674104,115,0.941530,344
505168,674104,116,0.942753,344
507856,674104,115,0.941704,368
505648,674104,114,0.942597,368
508624,674104,114,0.941419,368
504768,674104,115,0.942913,368
507536,674104,115,0.941830,368
503696,674104,116,0.943297,368
504280,674104,115,0.943073,384
501512,674104,115,0.944111,384
502784,674104,115,0.943629,384
502320,674104,115,0.943817,384
504744,674104,115,0.942898,384
503336,674104,115,0.943443,384
505696,674104,115,0.942536,384
505552,674104,115,0.942609,384
509344,674104,115,0.956334,384
508896,674104,115,0.956482,384
507136,674104,115,0.957010,384
506000,674104,115,0.957349,384
502624,674104,115,0.958301,384
500864,674104,114,0.958799,384
504552,674104,114,0.957784,384
506552,674104,114,0.957206,384
503704,674104,115,0.958005,384
499792,674104,115,0.959069,384
496280,674104,114,0.959992,384
495152,674104,113,0.960296,384
492480,674104,113,0.954171,384
492328,674104,112,0.954240,384
496424,674104,112,0.953055,384
493264,674104,112,0.953977,384
489672,674104,112,0.954981,384
487784,674104,112,0.955498,384
487200,674104,113,0.955655,368
486480,674104,114,0.955853,328
482792,674104,114,0.956802,328
485008,674104,114,0.956232,328
488272,674104,114,0.955371,328
488288,674104,114,0.955354,328
487552,674104,114,0.955561,328
491600,674104,114,0.954457,328
494736,674104,114,0.953561,328
492656,674104,114,0.954164,328
492160,674104,114,0.954315,328
488712,674104,114,0.955267,328
486904,674104,113,0.955768,328
487536,674104,113,0.955590,328
484592,674104,113,0.956362,328
482264,674104,113,0.956956,328
484472,674104,113,0.956393,328
481664,674104,113,0.957104,328
480176,674104,113,0.957477,328
479008,674104,113,0.957767,328
477008,674104,113,0.958248,328
478080,674104,113,0.957987,328
479776,674104,113,0.957573,328
483144,674104,113,0.956738,328
486264,674104,113,0.966446,328
486864,674104,113,0.966318,328
486104,674104,113,0.966478,328
482720,674104,113,0.967139,328
480552,674104,113,0.963921,328
482248,674104,113,0.963561,328
481448,674104,113,0.963737,328
481120,674104,112,0.963824,328
480704,674104,113,0.963910,328
481376,674104,112,0.963768,344
481888,674104,112,0.963652,344
479808,674104,112,0.964089,344
481000,674104,112,0.963836,344
484664,674104,112,0.963056,344
484648,674104,112,0.963070,344
484544,674104,112,0.963102,344
485288,674104,112,0.966662,344
486600,674104,112,0.966396,344
489352,674104,112,0.965834,344
490720,674104,112,0.965542,344
490568,674104,112,0.965584,344
489528,674104,111,0.965817,344
491744,674104,111,0.965348,344
494016,674104,111,0.964855,344
491872,674104,110,0.965332,344
488416,674104,110,0.966053,344
491800,674104,110,0.965347,344
495200,674104,110,0.964607,344
491464,674104,110,0.965417,344
489976,674104,110,0.965735,344
488352,674104,111,0.966065,344
486960,674104,112,0.966343,344
484976,674104,112,0.966741,344
482152,674104,113,0.967278,344
484360,674104,113,0.966851,344
482520,674104,114,0.967200,344
479984,674104,114,0.967679,344
478176,674104,115,0.968006,344
478592,674104,115,0.967923,344
480696,674104,115,0.967531,344
478520,674104,116,0.967927,344
481288,674104,116,0.967413,344
480240,674104,115,0.967624,344
476944,674104,116,0.968217,344
478688,674104,116,0.967897,344
474912,674104,115,0.968580,344
471856,674104,115,0.969113,304
468328,674104,116,0.969691,304
469008,674104,116,0.969573,304
466000,674104,117,0.970052,304
464280,674104,117,0.970327,304
465544,674104,117,0.970124,304
467144,674104,117,0.969864,304
467584,674104,117,0.969787,304
466248,674104,116,0.969342,304
467400,674104,116,0.969148,304
471304,674104,116,0.969181,304
469776,674104,115,0.968252,304
469528,674104,115,0.968302,304
467104,674104,115,0.963577,304
464536,674104,115,0.964072,304
462968,674104,116,0.964362,304
466896,674104,116,0.963617,304
467176,674104,116,0.963554,304
464088,674104,116,0.964147,304
465864,674104,116,0.963805,304
464640,674104,117,0.964035,304
465992,674104,117,0.963771,304
469384,674104,117,0.963107,304
471424,674104,117,0.967953,304
472296,674104,117,0.967794,304
470296,674104,116,0.963398,304
467232,674104,116,0.963998,304
469936,674104,116,0.963468,304
467744,674104,116,0.963901,304
470128,674104,116,0.963431,304
467256,674104,116,0.963994,304
468280,674104,116,0.963789,304
469192,674104,116,0.963604,304
466040,674104,115,0.964223,304
464056,674104,115,0.964600,304
461752,674104,115,0.965026,304
461872,674104,115,0.964996,304
464016,674104,115,0.964598,304
464968,674104,115,0.969039,304
465624,674104,115,0.968925,304
467344,674104,115,0.968635,304
468976,674104,115,0.968355,304
467392,674104,115,0.968627,304
470560,674104,115,0.968086,304
469288,674104,116,0.968302,304
471320,674104,116,0.967947,304
472328,674104,116,0.967763,304
469368,674104,115,0.962313,304
469392,674104,114,0.962305,320
472920,674104,114,0.961572,320
475400,674104,114,0.961036,320
473704,674104,113,0.955213,320
474904,674104,113,0.954905,320
478904,674104,113,0.953879,320
477608,674104,112,0.954237,320
481096,674104,112,0.953316,320
483840,674104,112,0.952562,320
481312,674104,112,0.953258,320
479008,674104,113,0.953864,320
481800,674104,113,0.953115,320
483688,674104,113,0.952590,320
484232,674104,113,0.952427,320
487168,674104,113,0.951589,320
483432,674104,114,0.952634,320
483960,674104,114,0.952476,320
485512,674104,114,0.952031,320
489440,674104,114,0.950889,320
489208,674104,115,0.950957,320
489176,674104,115,0.950980,320
491688,674104,115,0.950219,320
493320,674104,115,0.949706,320
494504,674104,115,0.949323,320
492488,674104,116,0.949946,320
488680,674104,116,0.951109,280
489624,674104,116,0.950818,280
489448,674104,117,0.950870,280
491368,674104,117,0.950284,280
491776,674104,117,0.950146,280
495240,674104,117,0.949058,280
494832,674104,117,0.949207,264
496040,674104,117,0.948809,264
498304,674104,117,0.948059,264
500688,674104,117,0.947247,264
498304,674104,117,0.948059,264
502184,674104,117,0.966170,264
505400,674104,117,0.965437,264
504096,674104,117,0.965744,264
507248,674104,117,0.965008,264
507160,674104,117,0.965039,264
506648,674104,118,0.965159,264
506848,674104,118,0.965101,264
503728,674104,119,0.965816,264
507688,674104,119,0.971202,264
507104,674104,120,0.971315,264
506216,674104,120,0.971494,264
505872,674104,120,0.971569,264
505464,674104,120,0.971655,264
504512,674104,121,0.971832,264
505640,674104,121,0.971612,264
505008,674104,122,0.971731,264
504480,674104,122,0.971838,264
502120,674104,121,0.962738,264
502680,674104,121,0.962591,264
505488,674104,121,0.961882,264
507864,674104,121,0.961258,264
508896,674104,121,0.960974,264
511584,674104,121,0.960235,264
512048,674104,121,0.960093,264
509248,674104,122,0.960855,264
512136,674104,122,0.960056,264
513136,674104,121,0.959765,304
511584,674104,121,0.960211,304
511632,674104,121,0.960184,304
508944,674104,121,0.960925,304
507888,674104,122,0.961204,304
510840,674104,122,0.960402,304
508304,674104,122,0.961095,304
508040,674104,121,0.961189,304
510184,674104,121,0.960606,304
510496,674104,121,0.960508,304
510624,674104,121,0.960460,304
509464,674104,121,0.960786,304
507168,674104,121,0.961404,304
510648,674104,121,0.960467,304
514592,674104,121,0.968975,304
513824,674104,121,0.969153,304
515592,674104,121,0.968754,304
513008,674104,122,0.969319,304
513792,674104,122,0.969139,304
514992,674104,122,0.968865,304
516288,674104,122,0.968565,304
519248,674104,122,0.967872,304
519312,674104,122,0.967846,304
518536,674104,122,0.968039,304
517928,674104,122,0.968191,304
520296,674104,122,0.967624,304
517128,674104,123,0.968364,304
516440,674104,122,0.968542,304
514744,674104,123,0.968920,304
510872,674104,123,0.969761,304
511192,674104,123,0.969684,304
513984,674104,122,0.969080,336
511600,674104,122,0.969601,336
509920,674104,122,0.969961,336
511360,674104,122,0.969652,336
514128,674104,122,0.969048,336
516912,674104,122,0.968417,336
516384,674104,122,0.968547,336
514576,674104,122,0.968961,336
513112,674104,122,0.969289,336
510160,674104,122,0.969922,336
511776,674104,121,0.969574,384
515168,674104,121,0.968830,384
519000,674104,121,0.969057,384
522224,674104,121,0.968299,384
523192,674104,121,0.968056,384
526232,674104,121,0.967293,384
523136,674104,122,0.968057,384
520384,674104,123,0.968709,376
521400,674104,123,0.968461,376
521848,674104,123,0.968344,376
521728,674104,123,0.968384,376
523088,674104,123,0.968048,376
519216,674104,123,0.961164,376
516864,674104,124,0.961822,376
520232,674104,124,0.960859,376
518360,674104,123,0.954193,376
514528,674104,123,0.955452,376
515208,674104,123,0.955221,376
517304,674104,123,0.954527,376
517176,674104,123,0.954585,376
515792,674104,124,0.955034,376
513696,674104,124,0.955713,376
513896,674104,124,0.955636,376
517936,674104,124,0.961525,376
514672,674104,124,0.962429,376
512360,674104,123,0.963060,376
515984,674104,123,0.963349,376
515008,674104,123,0.963616,376
513704,674104,123,0.963962,376
512920,674104,123,0.964172,376
512136,674104,123,0.964379,376
509176,674104,124,0.965098,376
509216,674104,124,0.965077,376
510984,674104,124,0.964639,376
509904,674104,124,0.964914,368
510848,674104,124,0.964674,368
513624,674104,124,0.963972,368
514616,674104,124,0.963706,368
514448,674104,125,0.963750,368
516352,674104,125,0.963242,368
516576,674104,125,0.963170,368
518208,674104,125,0.962719,368
518624,674104,125,0.962593,368
516448,674104,125,0.963191,368
518080,674104,125,0.962741,368
515936,674104,125,0.963326,368
519296,674104,125,0.962408,368
522976,674104,125,0.970167,368
520600,674104,124,0.948779,368
518592,674104,125,0.949530,368
519640,674104,125,0.949123,368
522560,674104,125,0.947986,368
521112,674104,126,0.948547,368
522576,674104,126,0.947961,368
518488,674104,125,0.949550,368
522144,674104,125,0.948149,368
518848,674104,125,0.949417,368
516592,674104,126,0.950239,368
512688,674104,126,0.951616,368
515856,674104,126,0.953595,368
517088,674104,126,0.953166,368
517304,674104,125,0.953079,408
516656,674104,125,0.953314,408
520672,674104,125,0.967640,408
520440,674104,124,0.967719,408
517520,674104,124,0.968413,408
516344,674104,125,0.968680,408
517688,674104,124,0.968373,416
514552,674104,124,0.968463,416
517184,674104,124,0.967852,416
520968,674104,124,0.967590,416
524568,674104,124,0.969010,416
520568,674104,125,0.969929,416
519656,674104,125,0.970141,416
522952,674104,125,0.969388,416
526448,674104,125,0.971338,416
524360,674104,124,0.968033,416
523232,674104,123,0.968329,416
523704,674104,123,0.968204,416
524776,674104,123,0.967931,416
521008,674104,124,0.968830,416
523224,674104,124,0.968296,416
521408,674104,124,0.968737,416
525112,674104,124,0.967837,416
523072,674104,124,0.968344,416
520304,674104,123,0.962924,416
520968,674104,123,0.962727,416
520048,674104,123,0.962994,416
516424,674104,123,0.961958,416
517456,674104,123,0.961661,416
519032,674104,123,0.961205,416
521712,674104,123,0.960414,416
517720,674104,122,0.943948,416
521720,674104,122,0.942253,416
520352,674104,122,0.942857,416
516568,674104,122,0.944432,416
520568,674104,122,0.942766,416
521632,674104,122,0.942290,416
520640,674104,122,0.942735,416
522304,674104,122,0.941999,416
520632,674104,121,0.942759,416
518648,674104,121,0.943608,416
517648,674104,120,0.944055,416
514960,674104,121,0.945123,416
514760,674104,121,0.945219,416
517184,674104,121,0.944242,416
514072,674104,122,0.945467,416
517512,674104,122,0.944091,416
519568,674104,122,0.958684,416
522928,674104,122,0.957623,416
520120,674104,121,0.958530,416
517376,674104,122,0.959352,416
517512,674104,122,0.959298,416
517912,674104,122,0.959166,416
515952,674104,121,0.959766,416
517632,674104,121,0.959263,416
517032,674104,122,0.959439,416
515696,674104,121,0.958198,416
516384,674104,121,0.957977,416
519656,674104,121,0.956951,416
516128,674104,122,0.958054,368
512248,674104,122,0.959202,368
511936,674104,122,0.959304,368
514840,674104,122,0.958452,368
513608,674104,122,0.958826,368
516712,674104,121,0.957904,376
519944,674104,121,0.956888,376
521936,674104,121,0.956231,376
525888,674104,121,0.956669,376
528552,674104,121,0.955744,376
525184,674104,121,0.956903,376
524984,674104,120,0.957000,376
522768,674104,120,0.957732,376
524352,674104,120,0.957207,376
527920,674104,119,0.956010,384
532016,674104,119,0.960551,384
528624,674104,120,0.961604,384
530424,674104,120,0.961037,384
528792,674104,120,0.961553,384
529040,674104,120,0.961463,384
527320,674104,120,0.961994,384
530864,674104,120,0.970899,384
530704,674104,120,0.970948,384
530952,674104,120,0.970879,384
529880,674104,120,0.964145,384
532016,674104,120,0.963512,384
531880,674104,120,0.963566,384
528904,674104,120,0.964434,384
525216,674104,120,0.963920,384
527848,674104,120,0.964728,384
528688,674104,120,0.964481,384
531912,674104,120,0.963542,384
530336,674104,120,0.964015,384
532128,674104,119,0.963488,400
528768,674104,120,0.964455,400
526496,674104,120,0.965093,400
522568,674104,119,0.951981,400
520200,674104,120,0.952819,400
521176,674104,120,0.952460,400
518528,674104,120,0.953394,400
514768,674104,119,0.954667,400
514552,674104,119,0.954764,360
518128,674104,119,0.957405,360
514728,674104,118,0.955119,360
514376,674104,119,0.955231,360
513368,674104,118,0.955577,360
511152,674104,118,0.956270,360
509016,674104,118,0.956919,360
505656,674104,118,0.957893,360
502216,674104,117,0.958859,360
505192,674104,117,0.958036,360
504320,674104,117,0.958290,360
502752,674104,117,0.958728,360
498712,674104,118,0.959785,360
496984,674104,118,0.960233,360
493768,674104,117,0.961042,360
495544,674104,117,0.960600,360
496088,674104,117,0.960455,360
493656,674104,117,0.961057,360
496064,674104,117,0.960461,360
492016,674104,118,0.961434,360
491576,674104,117,0.961559,360
490112,674104,117,0.961908,360
492672,674104,116,0.961313,360
492032,674104,116,0.961475,360
491344,674104,116,0.961646,360
488680,674104,116,0.962265,360
484632,674104,116,0.963163,360
485968,674104,116,0.962864,360
484224,674104,116,0.963251,352
483024,674104,116,0.963515,352
486824,674104,116,0.962689,352
490696,674104,116,0.961809,352
493544,674104,116,0.961131,352
489504,674104,117,0.962070,352
489664,674104,117,0.962023,352
490648,674104,117,0.961787,352
492776,674104,117,0.961279,352
495736,674104,117,0.967618,352
493208,674104,118,0.968119,352
495864,674104,118,0.967583,352
493720,674104,117,0.949710,352
493520,674104,118,0.949772,352
494072,674104,118,0.949586,352
497736,674104,117,0.948418,368
501432,674104,117,0.947173,368
501960,674104,117,0.946976,368
498472,674104,116,0.936640,368
500072,674104,116,0.935972,368
503176,674104,116,0.934656,368
504504,674104,116,0.934064,368
504632,674104,116,0.933987,368
501880,674104,117,0.935163,368
502840,674104,117,0.934737,368
501640,674104,118,0.935244,368
503752,674104,118,0.934326,368
504168,674104,118,0.934126,368
507200,674104,118,0.932764,368
510536,674104,118,0.931201,368
513216,674104,118,0.929887,368
516048,674104,118,0.928445,368
515344,674104,118,0.928827,368
515024,674104,117,0.929037,368
514040,674104,117,0.929552,368
516808,674104,117,0.928129,368
515128,674104,116,0.929033,368
515656,674104,116,0.928742,368
513752,674104,115,0.929742,368
510648,674104,115,0.931265,360
510504,674104,115,0.931356,360
507400,674104,115,0.932807,360
506056,674104,116,0.933411,352
508168,674104,116,0.932441,352
506096,674104,117,0.933387,320
503120,674104,117,0.934700,320
501352,674104,117,0.935464,320
504240,674104,117,0.953502,320
502888,674104,118,0.953911,320
501008,674104,118,0.954482,320
498824,674104,118,0.955126,320
502840,674104,117,0.953947,344
500200,674104,117,0.954738,344
503080,674104,117,0.953875,344
505824,674104,117,0.953020,344
509480,674104,116,0.951842,376
509896,674104,116,0.951690,376
511376,674104,116,0.951180,376
507424,674104,115,0.944295,376
505400,674104,115,0.945059,376
503272,674104,115,0.945839,376
502184,674104,115,0.946237,376
505328,674104,115,0.945103,376
502936,674104,116,0.945957,376
504344,674104,116,0.945440,376
503928,674104,115,0.945623,376
506608,674104,115,0.944634,376
508328,674104,115,0.943974,376
509832,674104,115,0.943381,376
506952,674104,115,0.944489,376
510472,674104,115,0.943133,376
513784,674104,115,0.941793,376
510512,674104,116,0.943098,376
507280,674104,116,0.944349,376
507152,674104,116,0.944415,376
507944,674104,116,0.944100,376
507416,674104,116,0.944316,376
509424,674104,116,0.951860,376
511592,674104,116,0.951124,376
507896,674104,116,0.952355,376
510456,674104,116,0.951504,376
512000,674104,115,0.950978,400
508952,674104,115,0.952007,400
512040,674104,115,0.950964,400
508080,674104,115,0.952289,400
511672,674104,115,0.956837,400
510832,674104,116,0.957086,400
508032,674104,116,0.957909,400
509664,674104,116,0.957427,400
511712,674104,116,0.956810,400
513896,674104,116,0.956133,400
514680,674104,116,0.955876,400
517960,674104,116,0.954814,400
514808,674104,116,0.955836,400
515488,674104,116,0.955607,400
515800,674104,116,0.955494,400
515256,674104,115,0.955695,400
518816,674104,115,0.954532,400
515968,674104,116,0.955455,400
513408,674104,116,0.956269,400
511144,674104,117,0.956951,400
510424,674104,117,0.957177,400
511696,674104,116,0.956801,400
514520,674104,116,0.955926,400
513848,674104,117,0.956138,384
513432,674104,117,0.956281,384
516992,674104,117,0.955148,384
521016,674104,116,0.953809,400
522752,674104,116,0.960983,400
518656,674104,115,0.962171,400
522216,674104,115,0.966523,400
521272,674104,114,0.966781,400
521448,674104,114,0.966726,400
525536,674104,114,0.965857,400
526000,674104,114,0.965723,400
529128,674104,114,0.964866,400
530256,674104,114,0.964538,400
529712,674104,115,0.964690,400
526680,674104,116,0.965517,400
528776,674104,116,0.964937,400
530304,674104,116,0.964497,400
530992,674104,116,0.964288,400
529392,674104,115,0.964766,400
531080,674104,115,0.964277,400
534424,674104,115,0.965846,400
537128,674104,115,0.965055,400
540280,674104,115,0.964088,400
536648,674104,115,0.965196,400
539488,674104,115,0.964332,400
535920,674104,116,0.965395,392
534832,674104,116,0.965720,392
537376,674104,116,0.964970,392
535320,674104,116,0.965581,392
535864,674104,116,0.965412,392
538072,674104,116,0.964749,392
537520,674104,116,0.964928,392
539888,674104,116,0.966542,392
537104,674104,115,0.946632,368
540864,674104,115,0.944865,368
538696,674104,114,0.945929,368
541328,674104,114,0.944665,368
538880,674104,115,0.945822,368
541712,674104,115,0.944456,368
538480,674104,115,0.946007,368
536896,674104,115,0.946746,368
537968,674104,115,0.946241,368
534984,674104,115,0.947588,368
531224,674104,115,0.949186,368
534304,674104,115,0.947880,368
532568,674104,116,0.948613,368
534352,674104,116,0.947839,368
537952,674104,116,0.946226,368
539880,674104,116,0.945310,368
536664,674104,116,0.946807,368
539848,674104,116,0.945325,368
537744,674104,116,0.946321,368
540640,674104,116,0.966331,368
536544,674104,116,0.959191,368
536608,674104,116,0.959152,368
533720,674104,116,0.960134,368
534344,674104,116,0.959913,368
530328,674104,117,0.961195,368
528032,674104,117,0.961907,368
531912,674104,117,0.960700,368
528616,674104,118,0.961717,368
532560,674104,118,0.968525,368
534288,674104,118,0.968065,368
531760,674104,118,0.968728,368
533280,674104,118,0.968328,368
531096,674104,119,0.968882,368
527432,674104,119,0.950779,368
528672,674104,119,0.950280,368
530904,674104,119,0.949372,368
529568,674104,119,0.949927,368
529120,674104,120,0.950104,368
532392,674104,120,0.968543,368
531616,674104,121,0.968740,368
528056,674104,121,0.959226,368
527736,674104,121,0.959343,368
527488,674104,122,0.959422,368
528520,674104,122,0.959077,368
531640,674104,122,0.958032,368
533288,674104,122,0.957451,368
536152,674104,122,0.956414,368
536912,674104,122,0.956117,368
535264,674104,123,0.956718,368
532560,674104,124,0.957670,368
531016,674104,125,0.958202,344
530120,674104,125,0.958517,344
530072,674104,125,0.958548,344
526128,674104,125,0.959825,344
527624,674104,125,0.963088,344
529552,674104,125,0.962510,344
526808,674104,124,0.963335,344
523680,674104,124,0.944418,344
521568,674104,125,0.945292,344
525472,674104,125,0.963711,344
527984,674104,125,0.962984,344
531128,674104,125,0.970579,344
530096,674104,125,0.970832,344
533064,674104,124,0.970118,376
536120,674104,124,0.971551,376
532464,674104,125,0.970065,344
531672,674104,126,0.970256,344
529880,674104,127,0.970684,328
531920,674104,127,0.970189,328
533240,674104,127,0.969855,328
531032,674104,127,0.970401,328
534496,674104,127,0.971921,328
533840,674104,128,0.972073,328
534952,674104,128,0.971804,328
534400,674104,128,0.971943,328
531712,674104,128,0.972568,304
530968,674104,128,0.972742,304
529336,674104,128,0.973105,304
525480,674104,128,0.968570,304
528088,674104,128,0.967916,304
531608,674104,128,0.972602,304
534000,674104,128,0.972052,304
536064,674104,128,0.971559,304
535648,674104,128,0.971669,304
537928,674104,128,0.971108,304
541976,678200,128,0.971108,304
542568,678200,128,0.970950,304
538888,678200,127,0.953516,304
537888,678200,128,0.953913,264
538872,678200,128,0.953519,264
534880,678200,128,0.955023,264
538752,678200,128,0.953565,264
539480,678200,128,0.953265,264
543440,678200,128,0.970730,264
540808,678200,128,0.968294,264
539784,678200,129,0.968564,264
535736,678200,128,0.959551,264
533056,678200,128,0.959349,264
536656,678200,128,0.958144,264
535336,678200,128,0.958604,264
537600,678200,128,0.958934,264
537776,678200,128,0.958858,264
540952,678200,128,0.971355,264
537432,678200,129,0.971199,264
539992,678200,129,0.971574,264
539712,678200,130,0.971640,264
539880,678200,130,0.971589,264
543800,682168,130,0.971589,264
542824,682168,130,0.971830,264
544936,682168,130,0.971317,264
544248,682168,130,0.971494,264
543464,682168,131,0.971680,264
542256,682168,130,0.971984,264
540728,682168,131,0.972333,264
542416,682168,131,0.971936,264
545848,685648,131,0.971936,264
546528,685648,131,0.971766,264
548160,685648,131,0.971367,264
549656,685648,131,0.970990,264
550840,685648,131,0.970682,264
549256,685648,132,0.971077,264
552776,689216,132,0.971077,264
549576,689216,131,0.967441,224
553400,689216,131,0.970944,224
550176,689216,131,0.969407,224
546616,689216,130,0.957594,224
546456,689216,130,0.957665,224
543688,689216,131,0.958588,224
544832,689216,131,0.958195,224
546680,689216,131,0.957555,224
544008,689216,131,0.958468,224
541744,689216,132,0.959198,224
541400,689216,132,0.959321,224
538920,689216,132,0.960102,224
538376,689216,131,0.960295,224
539024,689216,131,0.960085,224
540928,689216,131,0.959484,224
542808,689216,131,0.958873,224
543040,689216,131,0.958783,224
546544,689216,131,0.957602,224
546896,689216,131,0.957465,224
549488,689216,131,0.956536,224
547560,689216,132,0.957218,224
543968,689216,133,0.958434,224
545056,689216,133,0.958057,224
549016,689216,133,0.969663,224
545896,689216,133,0.966579,224
542400,689216,132,0.949525,224
543968,689216,132,0.948880,224
546320,689216,132,0.947891,224
545640,689216,132,0.948195,224
545736,689216,132,0.948135,224
542776,689216,131,0.908903,224
540880,689216,132,0.910236,224
538784,689216,132,0.911697,224
541368,689216,132,0.909897,224
539960,689216,133,0.910869,224
542840,689216,133,0.908823,224
539952,689216,133,0.910874,224
540816,689216,133,0.910247,224
544568,689216,133,0.937742,224
547648,689216,133,0.936155,224
546984,689216,134,0.936499,224
547744,689216,134,0.936080,224
543992,689216,134,0.907922,224
542488,689216,133,0.909074,224
541192,689216,133,0.910019,224
541256,689216,133,0.909941,224
541592,689216,133,0.909673,224
542144,689216,133,0.909250,224
539512,689216,133,0.911108,224
539592,689216,133,0.911021,224
535648,689216,133,0.913658,224
536248,689216,133,0.913241,224
535568,689216,133,0.913709,224
535928,689216,133,0.913447,224
535464,689216,133,0.913776,224
537552,689216,133,0.912389,224
535624,689216,133,0.913673,224
538264,689216,133,0.911916,224
538088,689216,132,0.912097,224
537912,689216,132,0.912246,224
540592,689216,132,0.910402,224
543384,689216,132,0.908398,224
541808,689216,131,0.909588,224
544504,689216,131,0.907618,224
541544,689216,131,0.909774,224
539120,689216,130,0.911503,224
541344,689216,130,0.909947,224
540424,689216,130,0.910617,224
542808,689216,130,0.908914,224
542824,689216,130,0.908869,224
540312,689216,130,0.910661,224
541304,689216,130,0.909941,224
539672,689216,129,0.911130,224
541688,689216,129,0.909706,224
539680,689216,130,0.911092,224
540832,689216,130,0.910269,224
538272,689216,131,0.912007,224
539880,689216,131,0.910890,224
537056,689216,130,0.912840,224
539256,689216,130,0.928480,224
535464,689216,129,0.930538,224
532184,689216,129,0.932208,224
536184,689216,129,0.930166,224
539896,689216,129,0.928156,224
537688,689216,128,0.929401,224
540544,689216,128,0.927824,224
538696,689216,128,0.928862,224
538728,689216,128,0.928818,224
535152,689216,128,0.930723,224
534112,689216,127,0.931299,224
534048,689216,127,0.931355,224
530544,689216,127,0.933094,224
528768,689216,128,0.933930,224
528088,689216,128,0.934267,224
531952,689216,128,0.932415,224
534384,689216,128,0.931186,224
530584,689216,129,0.933052,224
530232,689216,128,0.933265,224
528144,689216,129,0.934242,224
524544,689216,129,0.935881,224
526992,689216,129,0.934768,224
523328,689216,130,0.936395,208
519960,689216,129,0.937854,208
521640,689216,129,0.937135,208
519376,689216,129,0.938094,208
521600,689216,129,0.937152,208
517584,689216,129,0.938827,184
521208,689216,129,0.937326,184
517768,689216,129,0.938753,184
521832,689216,129,0.937064,184
522824,689216,129,0.936622,184
520712,689216,130,0.937513,184
520736,689216,130,0.937483,184
521648,689216,130,0.937081,184
522816,689216,130,0.936564,184
524200,689216,130,0.935944,184
527256,689216,130,0.934557,184
526632,689216,131,0.934841,184
529280,689216,131,0.933598,184
531648,689216,131,0.949836,184
534064,689216,131,0.948930,184
531432,689216,131,0.949914,184
533112,689216,131,0.949284,184
529648,689216,131,0.950548,184
532592,689216,131,0.949475,184
528888,689216,130,0.950830,184
529120,689216,130,0.950733,184
529888,689216,130,0.950447,184
528200,689216,130,0.951051,184
528352,689216,130,0.950982,184
525384,689216,131,0.951995,152
526088,689216,131,0.951745,152
525736,689216,131,0.951878,152
528360,689216,131,0.950974,152
525992,689216,131,0.935079,152
527576,689216,131,0.934337,152
525648,689216,131,0.935233,152
526776,689216,131,0.934703,152
523912,689216,130,0.936021,152
526816,689216,130,0.934706,152
523936,689216,130,0.936010,152
527168,689216,130,0.934546,152
524232,689216,129,0.935902,152
522624,689216,129,0.936619,152
524000,689216,129,0.936003,152
523136,689216,129,0.936399,152
525248,689216,129,0.935454,152
525184,689216,128,0.935525,152
522592,689216,128,0.936673,152
522848,689216,128,0.936543,152
526936,689216,128,0.934717,152
524712,689216,128,0.935733,152
525608,689216,127,0.935333,160
525688,689216,127,0.935276,160
525464,689216,128,0.935375,160
522560,689216,127,0.936684,160
519968,689216,128,0.937772,160
523896,689216,128,0.936087,160
526336,689216,128,0.934985,160
528360,689216,128,0.934038,160
525176,689216,128,0.935503,160
528448,689216,128,0.957349,160
524528,689216,129,0.958493,160
520816,689216,129,0.959534,160
522288,689216,129,0.959120,160
526000,689216,129,0.958057,160
524112,689216,129,0.958611,160
521744,689216,129,0.949989,160
520912,689216,128,0.950299,160
521904,689216,128,0.949952,160
522688,689216,128,0.949670,160
519632,689216,128,0.950704,160
521648,689216,128,0.950021,160
524272,689216,128,0.958566,160
523960,689216,128,0.958667,160
527560,689216,128,0.957613,160
525520,689216,127,0.947548,160
528896,689216,127,0.946281,160
527904,689216,127,0.946673,160
525344,689216,127,0.947629,160
528320,689216,127,0.946517,160
525344,689216,127,0.947629,160
525776,689216,127,0.947456,160
526144,689216,127,0.947304,160
524400,689216,127,0.947950,160
528480,689216,127,0.957353,160
527216,689216,128,0.957729,160
528328,689216,128,0.965537,160
528248,689216,128,0.965568,160
528384,689216,128,0.965523,160
526392,689216,127,0.966022,160
523656,689216,126,0.956401,160
520976,689216,126,0.957195,160
521960,689216,126,0.956898,160
523008,689216,126,0.956578,160
524936,689216,126,0.955990,160
524896,689216,125,0.956031,160
524744,689216,126,0.956076,160
526856,689216,126,0.955417,160
524936,689216,126,0.956019,160
526056,689216,126,0.955664,160
525064,689216,126,0.955980,160
527808,689216,126,0.955120,160
527984,689216,126,0.955050,160
526512,689216,126,0.955524,160
523832,689216,127,0.956335,160
522144,689216,126,0.956859,160
524352,689216,126,0.966517,160
525168,689216,126,0.966319,160
526304,689216,126,0.966043,160
523912,689216,127,0.966596,160
527824,689216,127,0.965670,160
525472,689216,126,0.951767,160
527000,689216,126,0.951239,160
523848,689216,126,0.952301,160
525896,689216,126,0.951610,160
522368,689216,126,0.946954,160
522992,689216,126,0.946713,160
522232,689216,125,0.935013,160
521504,689216,125,0.935358,144
523776,689216,125,0.934338,144
525136,689216,125,0.933703,144
524776,689216,126,0.933867,144
525168,689216,126,0.933667,144
523648,689216,126,0.934374,144
527000,689216,126,0.932821,144
